distCode,distName,officeCode,officeName,shopNo,address,month,year,rcsAfsc,rcsFsc,rcsAap,totalRcs,unitsAfsc,unitsFsc,unitsAap,totalUnits,requirmentAfscQty,requirmentFscQty,requirmentAapcQty,totalReqQty,obAfscQty,obFscQty,obAapcQty,totalObQty,tobeAlloctedAfscQty,tobeAlloctedFscQty,tobeAlloctedAapcQty,totalTobeAllocatedQty,partialAllocatedPercentage,partialAllocatedAfscQty,partialAllocatedFscQty,partialAllocatedAapcQty,totalPartialAllocatedQty,finalAllocatedPercentage,finalAllocatedAfscQty,finalAllocatedFscQty,finalAllocatedAapcQty,totalFinalAllocatedQty
532,Adilabad,532002,Tamsi,1902006,Kompelli Bhagavandlu  KAPPARLA,12,2023,28,469,0,497,85,1513,0,1598,980,9078,0,10058,0,259,0,259,980,8819,0,9799,0,0,0,0,0,100.0,980,8819,0,9799
532,Adilabad,532002,Tamsi,1902007,"Argula Suresh  3-144, KHAPPARLA",12,2023,31,418,0,449,87,1263,0,1350,1085,7578,0,8663,0,477,0,477,1085,7101,0,8186,0,0,0,0,0,100.0,1085,7101,0,8186
532,Adilabad,532002,Tamsi,1902009,Yelchalwar Vijaya SHG  BANDALNAGAPUR,12,2023,32,624,0,656,91,1854,0,1945,1120,11124,0,12244,35,431,0,466,1085,10693,0,11778,0,0,0,0,0,100.0,1085,10693,0,11778
532,Adilabad,532002,Tamsi,1902010,Yelchalwar Vijaya SHG  GHOTKURI,12,2023,28,345,0,373,100,932,0,1032,980,5592,0,6572,35,744,0,779,945,4848,0,5793,0,0,0,0,0,100.0,945,4848,0,5793
532,Adilabad,532002,Tamsi,1902011,K Rajitha  JAMDI,12,2023,28,328,0,356,87,988,0,1075,980,5928,0,6908,140,480,0,620,840,5448,0,6288,0,0,0,0,0,100.0,840,5448,0,6288
532,Adilabad,532004,Jainad,1904001,Thouta Adella Bai  Jainath,12,2023,35,724,0,759,101,2119,0,2220,1225,12714,0,13939,0,1410,0,1410,1225,11304,0,12529,0,0,0,0,0,100.0,1225,11304,0,12529
532,Adilabad,532004,Jainad,1904002,Kopula Laxmi  Jainath,12,2023,48,654,0,702,130,1852,0,1982,1680,11112,0,12792,0,6,0,6,1680,11106,0,12786,0,0,0,0,0,100.0,1680,11106,0,12786
532,Adilabad,532004,Jainad,1904003,Kole Dada Rao  Nirala,12,2023,21,469,0,490,67,1566,0,1633,735,9396,0,10131,11,792,0,803,724,8604,0,9328,0,0,0,0,0,100.0,724,8604,0,9328
532,Adilabad,532004,Jainad,1904004,A Ganganna  Laxmipur,12,2023,30,517,0,547,95,1561,0,1656,1050,9366,0,10416,70,870,0,940,980,8496,0,9476,0,0,0,0,0,100.0,980,8496,0,9476
532,Adilabad,532004,Jainad,1904005,Vemula Gangamani  Deepaiguda,12,2023,41,730,0,771,117,2088,0,2205,1435,12528,0,13963,0,1410,0,1410,1435,11118,0,12553,0,0,0,0,0,100.0,1435,11118,0,12553
532,Adilabad,532004,Jainad,1904006,Goukar Waman  Bahdurpur,12,2023,34,403,0,437,94,1134,0,1228,1190,6804,0,7994,0,93,0,93,1190,6711,0,7901,0,0,0,0,0,100.0,1190,6711,0,7901
532,Adilabad,532004,Jainad,1904007,Sama Sunitha  Kura,12,2023,35,419,0,454,113,1242,0,1355,1225,7452,0,8677,0,196,0,196,1225,7256,0,8481,0,0,0,0,0,100.0,1225,7256,0,8481
532,Adilabad,532004,Jainad,1904008,Buradkar Akhil  Makoda,12,2023,13,193,0,206,38,549,0,587,455,3294,0,3749,0,162,0,162,455,3132,0,3587,0,0,0,0,0,100.0,455,3132,0,3587
532,Adilabad,532004,Jainad,1904009,M Santosh  Belgaon,12,2023,23,363,0,386,59,1113,0,1172,805,6678,0,7483,0,468,0,468,805,6210,0,7015,0,0,0,0,0,100.0,805,6210,0,7015
532,Adilabad,532004,Jainad,1904010,Kusuma Premala Bai  Khapri,12,2023,21,345,0,366,58,978,0,1036,735,5868,0,6603,35,936,0,971,700,4932,0,5632,0,0,0,0,0,100.0,700,4932,0,5632
532,Adilabad,532004,Jainad,1904011,Akula Pothanna  Umri,12,2023,19,100,0,119,61,278,0,339,665,1668,0,2333,0,126,0,126,665,1542,0,2207,0,0,0,0,0,100.0,665,1542,0,2207
532,Adilabad,532004,Jainad,1904012,Akula Pothanna  Karanji,12,2023,30,366,0,396,92,1173,0,1265,1050,7038,0,8088,35,1170,0,1205,1015,5868,0,6883,0,0,0,0,0,100.0,1015,5868,0,6883
532,Adilabad,532004,Jainad,1904013,B Ashamma  Ada,12,2023,16,359,0,375,48,1031,0,1079,560,6186,0,6746,35,414,0,449,525,5772,0,6297,0,0,0,0,0,100.0,525,5772,0,6297
532,Adilabad,532004,Jainad,1904014,Sudamreddy Gummadi  Kamta,12,2023,20,278,0,298,65,814,0,879,700,4884,0,5584,0,414,0,414,700,4470,0,5170,0,0,0,0,0,100.0,700,4470,0,5170
532,Adilabad,532004,Jainad,1904015,R Ramanna  Pippalgaon,12,2023,6,109,0,115,20,302,0,322,210,1812,0,2022,0,18,0,18,210,1794,0,2004,0,0,0,0,0,100.0,210,1794,0,2004
532,Adilabad,532004,Jainad,1904016,Kamde Supriya  Balapur,12,2023,51,576,0,627,157,1817,0,1974,1785,10902,0,12687,35,690,0,725,1750,10212,0,11962,0,0,0,0,0,100.0,1750,10212,0,11962
532,Adilabad,532004,Jainad,1904017,Boyar Kavishwar  Sawapur,12,2023,8,230,0,238,24,726,0,750,280,4356,0,4636,0,566,0,566,280,3790,0,4070,0,0,0,0,0,100.0,280,3790,0,4070
532,Adilabad,532004,Jainad,1904018,Athram Mohan  Lekarwada,12,2023,14,303,0,317,42,960,0,1002,490,5760,0,6250,35,810,0,845,455,4950,0,5405,0,0,0,0,0,100.0,455,4950,0,5405
532,Adilabad,532004,Jainad,1904019,Ch Kishan  Pendalwada,12,2023,55,591,0,646,163,1810,0,1973,1925,10860,0,12785,140,1019,0,1159,1785,9841,0,11626,0,0,0,0,0,100.0,1785,9841,0,11626
532,Adilabad,532004,Jainad,1904020,Sidam Abhiman  Sankgvi -K,12,2023,29,386,0,415,69,1118,0,1187,1015,6708,0,7723,40,876,0,916,975,5832,0,6807,0,0,0,0,0,100.0,975,5832,0,6807
532,Adilabad,532004,Jainad,1904021,N Durga  Kouta,12,2023,43,425,0,468,145,1240,0,1385,1505,7440,0,8945,35,768,0,803,1470,6672,0,8142,0,0,0,0,0,100.0,1470,6672,0,8142
532,Adilabad,532004,Jainad,1904022,B Jitendar  Taroda -B,12,2023,7,278,0,285,28,840,0,868,245,5040,0,5285,0,672,0,672,245,4368,0,4613,0,0,0,0,0,100.0,245,4368,0,4613
532,Adilabad,532004,Jainad,1904023,B Jitendar  Hashampur,12,2023,8,116,0,124,30,340,0,370,280,2040,0,2320,0,276,0,276,280,1764,0,2044,0,0,0,0,0,100.0,280,1764,0,2044
532,Adilabad,532004,Jainad,1904024,K Godavari  Bhoraj,12,2023,2,309,0,311,7,898,0,905,70,5388,0,5458,0,408,0,408,70,4980,0,5050,0,0,0,0,0,100.0,70,4980,0,5050
532,Adilabad,532004,Jainad,1904025,Vanitha  Guda,12,2023,9,613,0,622,36,1968,0,2004,315,11808,0,12123,0,840,0,840,315,10968,0,11283,0,0,0,0,0,100.0,315,10968,0,11283
532,Adilabad,532004,Jainad,1904026,Athram Dattu  Rampur -T,12,2023,11,219,0,230,26,661,0,687,385,3966,0,4351,35,366,0,401,350,3600,0,3950,0,0,0,0,0,100.0,350,3600,0,3950
532,Adilabad,532004,Jainad,1904027,Rauth Surekha  Gimma -B,12,2023,1,661,0,662,2,1986,0,1988,35,11916,0,11951,0,918,0,918,35,10998,0,11033,0,0,0,0,0,100.0,35,10998,0,11033
532,Adilabad,532004,Jainad,1904028,Adellu Bollu  Korata,12,2023,7,220,0,227,18,620,0,638,245,3720,0,3965,0,738,0,738,245,2982,0,3227,0,0,0,0,0,100.0,245,2982,0,3227
532,Adilabad,532004,Jainad,1904029,L Gajanand  Akoli,12,2023,19,312,0,331,66,887,0,953,665,5322,0,5987,0,708,0,708,665,4614,0,5279,0,0,0,0,0,100.0,665,4614,0,5279
532,Adilabad,532004,Jainad,1904030,B Raju  Kamai,12,2023,13,165,0,178,42,460,0,502,455,2760,0,3215,0,82,0,82,455,2678,0,3133,0,0,0,0,0,100.0,455,2678,0,3133
532,Adilabad,532004,Jainad,1904031,A Shailaja  Mandagada,12,2023,29,352,0,381,83,1034,0,1117,1015,6204,0,7219,0,568,0,568,1015,5636,0,6651,0,0,0,0,0,100.0,1015,5636,0,6651
532,Adilabad,532004,Jainad,1904032,V Vittal  Pipprwada,12,2023,21,402,0,423,80,1250,0,1330,735,7500,0,8235,0,109,0,109,735,7391,0,8126,0,0,0,0,0,100.0,735,7391,0,8126
532,Adilabad,532004,Jainad,1904033,Vanitha  Poosai,12,2023,5,196,0,201,16,582,0,598,175,3492,0,3667,0,282,0,282,175,3210,0,3385,0,0,0,0,0,100.0,175,3210,0,3385
532,Adilabad,532004,Jainad,1904034,Kinaka Krishnaveni  Pardi -B,12,2023,9,308,0,317,25,893,0,918,315,5358,0,5673,35,978,0,1013,280,4380,0,4660,0,0,0,0,0,100.0,280,4380,0,4660
532,Adilabad,532004,Jainad,1904035,G Narsing  Mangurla,12,2023,34,238,0,272,108,785,0,893,1190,4710,0,5900,35,738,0,773,1155,3972,0,5127,0,0,0,0,0,100.0,1155,3972,0,5127
532,Adilabad,532004,Jainad,1904036,Venu  Sundaragiri,12,2023,21,155,0,176,55,449,0,504,735,2694,0,3429,70,294,0,364,665,2400,0,3065,0,0,0,0,0,100.0,665,2400,0,3065
532,Adilabad,532004,Jainad,1904037,Sidam Kavishwar  Kanapa Mediguda,12,2023,16,607,0,623,49,1801,0,1850,560,10806,0,11366,0,1340,0,1340,560,9466,0,10026,0,0,0,0,0,100.0,560,9466,0,10026
532,Adilabad,532004,Jainad,1904038,M Shankar  Janimi,12,2023,125,349,0,474,405,1175,0,1580,4375,7050,0,11425,595,816,0,1411,3780,6234,0,10014,0,0,0,0,0,100.0,3780,6234,0,10014
532,Adilabad,532005,Bela,1905001,DR Depo BELA  BELA,12,2023,40,729,0,769,131,2259,0,2390,1400,13554,0,14954,70,3192,0,3262,1330,10362,0,11692,0,0,0,0,0,100.0,1330,10362,0,11692
532,Adilabad,532005,Bela,1905002,N RAMESH  BHADI,12,2023,8,421,0,429,30,1373,0,1403,280,8238,0,8518,0,630,0,630,280,7608,0,7888,0,0,0,0,0,100.0,280,7608,0,7888
532,Adilabad,532005,Bela,1905003,A MOHAN REDDY  SIRSANNA,12,2023,39,500,0,539,121,1542,0,1663,1365,9252,0,10617,35,867,0,902,1330,8385,0,9715,0,0,0,0,0,100.0,1330,8385,0,9715
532,Adilabad,532005,Bela,1905004,B LATHA  GUDA,12,2023,16,313,0,329,52,976,0,1028,560,5856,0,6416,0,468,0,468,560,5388,0,5948,0,0,0,0,0,100.0,560,5388,0,5948
532,Adilabad,532005,Bela,1905005,JAKKULA YOGESH  AWALPUR,12,2023,30,387,0,417,86,1116,0,1202,1050,6696,0,7746,35,894,0,929,1015,5802,0,6817,0,0,0,0,0,100.0,1015,5802,0,6817
532,Adilabad,532005,Bela,1905006,Ch Shamala  Doptala,12,2023,14,410,0,424,45,1257,0,1302,490,7542,0,8032,0,444,0,444,490,7098,0,7588,0,0,0,0,0,100.0,490,7098,0,7588
532,Adilabad,532005,Bela,1905007,V Ravinder  Dahegoan,12,2023,38,480,0,518,133,1522,0,1655,1330,9132,0,10462,0,654,0,654,1330,8478,0,9808,0,0,0,0,0,100.0,1330,8478,0,9808
532,Adilabad,532005,Bela,1905008,Mesram Vilas  Mohabbatpur,12,2023,17,221,0,238,61,660,0,721,595,3960,0,4555,0,324,0,324,595,3636,0,4231,0,0,0,0,0,100.0,595,3636,0,4231
532,Adilabad,532005,Bela,1905009,G Pushpa  Bhedoda,12,2023,28,382,0,410,96,1096,0,1192,980,6576,0,7556,0,438,0,438,980,6138,0,7118,0,0,0,0,0,100.0,980,6138,0,7118
532,Adilabad,532005,Bela,1905010,"N Anitha  Junoni,warnoor",12,2023,33,446,0,479,110,1468,0,1578,1155,8808,0,9963,0,72,0,72,1155,8736,0,9891,0,0,0,0,0,100.0,1155,8736,0,9891
532,Adilabad,532005,Bela,1905011,P Rajeshwar  Patan,12,2023,17,251,0,268,61,771,0,832,595,4626,0,5221,5,468,0,473,590,4158,0,4748,0,0,0,0,0,100.0,590,4158,0,4748
532,Adilabad,532005,Bela,1905012,B Jeevan  Sangidi,12,2023,63,620,0,683,209,1836,0,2045,2205,11016,0,13221,0,810,0,810,2205,10206,0,12411,0,0,0,0,0,100.0,2205,10206,0,12411
532,Adilabad,532005,Bela,1905013,T Gambheer  Kapsi-B,12,2023,2,230,0,232,7,672,0,679,70,4032,0,4102,46,324,0,370,24,3708,0,3732,0,0,0,0,0,100.0,24,3708,0,3732
532,Adilabad,532005,Bela,1905014,"M Shesh Rao  Kobbai,Magroola",12,2023,35,580,0,615,117,1788,0,1905,1225,10728,0,11953,35,726,0,761,1190,10002,0,11192,0,0,0,0,0,100.0,1190,10002,0,11192
532,Adilabad,532005,Bela,1905015,M Sangeetha  Khogdur,12,2023,12,426,0,438,46,1288,0,1334,420,7728,0,8148,0,534,0,534,420,7194,0,7614,0,0,0,0,0,100.0,420,7194,0,7614
532,Adilabad,532005,Bela,1905016,P Udhav  Pitgaon,12,2023,19,159,0,178,77,519,0,596,665,3114,0,3779,0,408,0,408,665,2706,0,3371,0,0,0,0,0,100.0,665,2706,0,3371
532,Adilabad,532005,Bela,1905017,"R Amul  Ponnala,Ramkam",12,2023,12,301,0,313,43,970,0,1013,420,5820,0,6240,0,276,0,276,420,5544,0,5964,0,0,0,0,0,100.0,420,5544,0,5964
532,Adilabad,532005,Bela,1905018,Madavi Vijay  Karoni -B,12,2023,26,288,0,314,110,940,0,1050,910,5640,0,6550,35,960,0,995,875,4680,0,5555,0,0,0,0,0,100.0,875,4680,0,5555
532,Adilabad,532005,Bela,1905019,S Eshwerdas  Sonkhas Kadki,12,2023,17,412,0,429,72,1318,0,1390,595,7908,0,8503,70,1266,0,1336,525,6642,0,7167,0,0,0,0,0,100.0,525,6642,0,7167
532,Adilabad,532005,Bela,1905020,DR Depo CHANDPALLY  SDRD Chandpally,12,2023,8,333,0,341,36,1049,0,1085,280,6294,0,6574,0,282,0,282,280,6012,0,6292,0,0,0,0,0,100.0,280,6012,0,6292
532,Adilabad,532005,Bela,1905021,M Nagorao  Chaprala,12,2023,37,567,0,604,104,1744,0,1848,1295,10464,0,11759,70,1128,0,1198,1225,9336,0,10561,0,0,0,0,0,100.0,1225,9336,0,10561
532,Adilabad,532005,Bela,1905022,"Athram Kishan  Takli,Bhavani Guda",12,2023,30,386,0,416,103,1184,0,1287,1050,7104,0,8154,70,738,0,808,980,6366,0,7346,0,0,0,0,0,100.0,980,6366,0,7346
532,Adilabad,532005,Bela,1905023,"Madavi Potu  Masala-B,Masala -K",12,2023,73,285,0,358,224,947,0,1171,2555,5682,0,8237,35,270,0,305,2520,5412,0,7932,0,0,0,0,0,100.0,2520,5412,0,7932
532,Adilabad,532005,Bela,1905024,DR Depo SAYEEDPUR  DRDepo Sayeedpur,12,2023,110,1004,0,1114,312,3837,0,4149,3850,23022,0,26872,140,1764,0,1904,3710,21258,0,24968,0,0,0,0,0,100.0,3710,21258,0,24968
532,Adilabad,532005,Bela,1905025,DR Depo TOYAGUDA  SDRD Toyaguda,12,2023,24,325,0,349,73,1204,0,1277,840,7224,0,8064,52,504,0,556,788,6720,0,7508,0,0,0,0,0,100.0,788,6720,0,7508
532,Adilabad,532005,Bela,1905026,P Rajeshwar I/C  Bela,12,2023,35,520,0,555,106,1792,0,1898,1225,10752,0,11977,315,2754,0,3069,910,7998,0,8908,0,0,0,0,0,100.0,910,7998,0,8908
532,Adilabad,532006,Narnoor,1906001,DR DEPO NARNOOR  NARNOOR,12,2023,114,1003,5,1122,396,3473,5,3874,3990,20838,50,24878,280,2730,40,3050,3710,18108,10,21828,0,0,0,0,0,100.0,3710,18108,10,21828
532,Adilabad,532006,Narnoor,1906002,DR DEPO BHEEMPUR  Bheempoor,12,2023,60,398,3,461,170,1325,3,1498,2100,7950,30,10080,210,1296,10,1516,1890,6654,20,8564,0,0,0,0,0,100.0,1890,6654,20,8564
532,Adilabad,532006,Narnoor,1906003,Mesram Vimala  Gunajala,12,2023,43,503,1,547,129,1835,1,1965,1505,11010,10,12525,105,1110,0,1215,1400,9900,10,11310,0,0,0,0,0,100.0,1400,9900,10,11310
532,Adilabad,532006,Narnoor,1906004,DR DEPO KOTHAPALLY H  Kothapally H,12,2023,64,289,5,358,196,1031,5,1232,2240,6186,50,8476,140,829,30,999,2100,5357,20,7477,0,0,0,0,0,100.0,2100,5357,20,7477
532,Adilabad,532006,Narnoor,1906005,Rathod Anitha  Mahagaon,12,2023,62,451,37,550,184,1777,37,1998,2170,10662,370,13202,0,474,150,624,2170,10188,220,12578,0,0,0,0,0,100.0,2170,10188,220,12578
532,Adilabad,532006,Narnoor,1906006,J Balaji  Thadihatnoor,12,2023,127,918,4,1049,401,3125,4,3530,4445,18750,40,23235,420,4843,20,5283,4025,13907,20,17952,0,0,0,0,0,100.0,4025,13907,20,17952
532,Adilabad,532006,Narnoor,1906007,Jadhav Savithra Bai  Nagalkonda,12,2023,31,670,0,701,93,2353,0,2446,1085,14118,0,15203,210,540,0,750,875,13578,0,14453,0,0,0,0,0,100.0,875,13578,0,14453
532,Adilabad,532006,Narnoor,1906008,G Thirupathi  Balanpoor,12,2023,24,226,1,251,70,853,1,924,840,5118,10,5968,70,450,0,520,770,4668,10,5448,0,0,0,0,0,100.0,770,4668,10,5448
532,Adilabad,532006,Narnoor,1906009,Ganesh Rathod  Umri,12,2023,68,500,15,583,198,1823,15,2036,2380,10938,150,13468,46,684,30,760,2334,10254,120,12708,0,0,0,0,0,100.0,2334,10254,120,12708
532,Adilabad,532006,Narnoor,1906011,DR DEPO SUNGAPUR  Sungapoor,12,2023,106,406,16,528,325,1543,16,1884,3710,9258,160,13128,467,1296,90,1853,3243,7962,70,11275,0,0,0,0,0,100.0,3243,7962,70,11275
532,Adilabad,532006,Narnoor,1906012,Pawar Santhosh  Chorgaon,12,2023,17,295,2,314,61,1099,2,1162,595,6594,20,7209,35,660,0,695,560,5934,20,6514,0,0,0,0,0,100.0,560,5934,20,6514
532,Adilabad,532006,Narnoor,1906016,Rathod Prahlad  Khairdatwa,12,2023,48,321,0,369,138,1185,0,1323,1680,7110,0,8790,35,882,0,917,1645,6228,0,7873,0,0,0,0,0,100.0,1645,6228,0,7873
532,Adilabad,532006,Narnoor,1906022,DR DEPO MALANGI  Malangi,12,2023,30,401,8,439,90,1436,8,1534,1050,8616,80,9746,0,36,0,36,1050,8580,80,9710,0,0,0,0,0,100.0,1050,8580,80,9710
532,Adilabad,532006,Narnoor,1906023,Jugnak Jugu Devi Mahalaxmi SHG  Mankapoor,12,2023,13,470,5,488,36,1658,5,1699,455,9948,50,10453,0,1074,20,1094,455,8874,30,9359,0,0,0,0,0,100.0,455,8874,30,9359
532,Adilabad,532007,Indravelly,1907001,DR Depo Indervelly  INDERVELLY,12,2023,136,1346,0,1482,400,4646,0,5046,4760,27876,0,32636,0,2845,0,2845,4760,25031,0,29791,0,0,0,0,0,100.0,4760,25031,0,29791
532,Adilabad,532007,Indravelly,1907002,Rathod Thavraya  DEVAPUR FP SHOP INDERVELLY (I/C),12,2023,45,880,0,925,125,2953,0,3078,1575,17718,0,19293,105,0,0,105,1470,17718,0,19188,0,0,0,0,0,100.0,1470,17718,0,19188
532,Adilabad,532007,Indravelly,1907003,Rathod Savithra Bai  MARKAGUDA H/O INDERVELLY,12,2023,169,681,0,850,516,2393,0,2909,5915,14358,0,20273,710,3672,0,4382,5205,10686,0,15891,0,0,0,0,0,100.0,5205,10686,0,15891
532,Adilabad,532007,Indravelly,1907004,DR Depo Wadagaon  D.R.DEPOT. WADGOAN,12,2023,95,1040,0,1135,310,3716,0,4026,3325,22296,0,25621,350,5070,0,5420,2975,17226,0,20201,0,0,0,0,0,100.0,2975,17226,0,20201
532,Adilabad,532007,Indravelly,1907005,Athram Paikubai SHG  DHODANDA,12,2023,49,365,0,414,141,1297,0,1438,1715,7782,0,9497,0,558,0,558,1715,7224,0,8939,0,0,0,0,0,100.0,1715,7224,0,8939
532,Adilabad,532007,Indravelly,1907006,Adey Dhanraj  Muthnur,12,2023,69,505,0,574,191,1725,0,1916,2415,10350,0,12765,105,114,0,219,2310,10236,0,12546,0,0,0,0,0,100.0,2310,10236,0,12546
532,Adilabad,532007,Indravelly,1907007,Adey Dhanraj  GINNERA,12,2023,100,520,0,620,313,1973,0,2286,3500,11838,0,15338,0,12,0,12,3500,11826,0,15326,0,0,0,0,0,100.0,3500,11826,0,15326
532,Adilabad,532007,Indravelly,1907008,DR Depo Shankarguda  D.R.DEPOT. SHANKARGUDA,12,2023,28,261,0,289,70,863,0,933,980,5178,0,6158,0,322,0,322,980,4856,0,5836,0,0,0,0,0,100.0,980,4856,0,5836
532,Adilabad,532007,Indravelly,1907009,DR Depo Keslapur  KESLAPUR,12,2023,30,263,0,293,95,942,0,1037,1050,5652,0,6702,0,108,0,108,1050,5544,0,6594,0,0,0,0,0,100.0,1050,5544,0,6594
532,Adilabad,532007,Indravelly,1907010,DR Depo Dasnapur  D.R.DEPOT. DASNAPUR,12,2023,104,804,0,908,309,2966,0,3275,3640,17796,0,21436,315,1920,0,2235,3325,15876,0,19201,0,0,0,0,0,100.0,3325,15876,0,19201
532,Adilabad,532007,Indravelly,1907014,Jadhav Kubber Singh  DHANORA---B,12,2023,164,513,0,677,455,1811,0,2266,5740,10866,0,16606,455,1404,0,1859,5285,9462,0,14747,0,0,0,0,0,100.0,5285,9462,0,14747
532,Adilabad,532007,Indravelly,1907015,Rathod Thavraya  DEVAPUR,12,2023,43,380,0,423,140,1331,0,1471,1505,7986,0,9491,0,625,0,625,1505,7361,0,8866,0,0,0,0,0,100.0,1505,7361,0,8866
