distCode,distName,officeCode,officeName,shopNo,address,month,year,rcsAfsc,rcsFsc,rcsAap,totalRcs,unitsAfsc,unitsFsc,unitsAap,totalUnits,requirmentAfscQty,requirmentFscQty,requirmentAapcQty,totalReqQty,obAfscQty,obFscQty,obAapcQty,totalObQty,tobeAlloctedAfscQty,tobeAlloctedFscQty,tobeAlloctedAapcQty,totalTobeAllocatedQty,partialAllocatedPercentage,partialAllocatedAfscQty,partialAllocatedFscQty,partialAllocatedAapcQty,totalPartialAllocatedQty,finalAllocatedPercentage,finalAllocatedAfscQty,finalAllocatedFscQty,finalAllocatedAapcQty,totalFinalAllocatedQty
532,Adilabad,532002,Tamsi,1902002,"M.Yeshwanth Rao,Salesman  DR DEPOT  GIRGAON",1,2023,37,450,0,487,141,1648,0,1789,1295,8240,0,9535,115,1100,0,1215,1180,7140,0,8320,0,0,0,0,0,100.0,1180,7140,0,8320
532,Adilabad,532002,Tamsi,1902003,S.BHUMANNA  1-78 WADDADI,1,2023,22,318,0,340,80,1016,0,1096,770,5080,0,5850,45,160,0,205,725,4920,0,5645,0,0,0,0,0,100.0,725,4920,0,5645
532,Adilabad,532002,Tamsi,1902004,A MOHAN  HASNAPUR,1,2023,11,233,0,244,39,680,0,719,385,3400,0,3785,0,110,0,110,385,3290,0,3675,0,0,0,0,0,100.0,385,3290,0,3675
532,Adilabad,532002,Tamsi,1902005,T.RUDRA DEVI  H.NO.2-47 PONNARI,1,2023,41,597,0,638,129,1869,0,1998,1435,9345,0,10780,110,280,0,390,1325,9065,0,10390,0,0,0,0,0,100.0,1325,9065,0,10390
532,Adilabad,532002,Tamsi,1902006,K.Bhagwandlu  KAPPARLA,1,2023,29,472,0,501,87,1537,0,1624,1015,7685,0,8700,10,685,0,695,1005,7000,0,8005,0,0,0,0,0,100.0,1005,7000,0,8005
532,Adilabad,532002,Tamsi,1902007,"K.ASHANNA  3-144, KHAPPARLA",1,2023,30,421,0,451,84,1281,0,1365,1050,6405,0,7455,265,1420,0,1685,785,4985,0,5770,0,0,0,0,0,100.0,785,4985,0,5770
532,Adilabad,532002,Tamsi,1902009,VIJAYA YELCHALWAR  BANDALNAGAPUR,1,2023,32,625,0,657,93,1872,0,1965,1120,9360,0,10480,40,750,0,790,1080,8610,0,9690,0,0,0,0,0,100.0,1080,8610,0,9690
532,Adilabad,532002,Tamsi,1902010,K. RAJITHA I/C  GHOTKURI,1,2023,24,352,0,376,83,961,0,1044,840,4805,0,5645,50,720,0,770,790,4085,0,4875,0,0,0,0,0,100.0,790,4085,0,4875
532,Adilabad,532002,Tamsi,1902011,K.RAJITHA  JAMDI,1,2023,25,331,0,356,76,1007,0,1083,875,5035,0,5910,55,770,0,825,820,4265,0,5085,0,0,0,0,0,100.0,820,4265,0,5085
532,Adilabad,532004,Jainad,1904001,T.Adella Bai  Jainath,1,2023,35,730,0,765,101,2159,0,2260,1225,10795,0,12020,0,1870,0,1870,1225,8925,0,10150,0,0,0,0,0,100.0,1225,8925,0,10150
532,Adilabad,532004,Jainad,1904002,Koppula Laxmi  Jainath,1,2023,48,659,0,707,130,1874,0,2004,1680,9370,0,11050,5,450,0,455,1675,8920,0,10595,0,0,0,0,0,100.0,1675,8920,0,10595
532,Adilabad,532004,Jainad,1904003,Dada Rao  Nirala,1,2023,21,469,0,490,68,1582,0,1650,735,7910,0,8645,0,1271,0,1271,735,6639,0,7374,0,0,0,0,0,100.0,735,6639,0,7374
532,Adilabad,532004,Jainad,1904004,A.Ganganna  Laxmipur,1,2023,30,519,0,549,95,1576,0,1671,1050,7880,0,8930,0,1010,0,1010,1050,6870,0,7920,0,0,0,0,0,100.0,1050,6870,0,7920
532,Adilabad,532004,Jainad,1904005,Goukar Waman (I/C)  Deepaiguda,1,2023,40,732,0,772,111,2110,0,2221,1400,10550,0,11950,140,2180,0,2320,1260,8370,0,9630,0,0,0,0,0,100.0,1260,8370,0,9630
532,Adilabad,532004,Jainad,1904006,Goukar Waman  Bahdurpur,1,2023,35,402,0,437,96,1139,0,1235,1225,5695,0,6920,40,40,0,80,1185,5655,0,6840,0,0,0,0,0,100.0,1185,5655,0,6840
532,Adilabad,532004,Jainad,1904007,Sama Sunitha  Kura,1,2023,35,421,0,456,114,1255,0,1369,1225,6275,0,7500,0,440,0,440,1225,5835,0,7060,0,0,0,0,0,100.0,1225,5835,0,7060
532,Adilabad,532004,Jainad,1904008,R.Ramanna I/C  Makoda,1,2023,15,193,0,208,43,547,0,590,525,2735,0,3260,0,370,0,370,525,2365,0,2890,0,0,0,0,0,100.0,525,2365,0,2890
532,Adilabad,532004,Jainad,1904009,M.Santosh  Belgaon,1,2023,24,362,0,386,61,1119,0,1180,840,5595,0,6435,0,980,0,980,840,4615,0,5455,0,0,0,0,0,100.0,840,4615,0,5455
532,Adilabad,532004,Jainad,1904010,K.Premala Bai  Khapri,1,2023,22,347,0,369,61,990,0,1051,770,4950,0,5720,85,1460,0,1545,685,3490,0,4175,0,0,0,0,0,100.0,685,3490,0,4175
532,Adilabad,532004,Jainad,1904011,Pothanna  Umri,1,2023,22,97,0,119,69,278,0,347,770,1390,0,2160,85,200,0,285,685,1190,0,1875,0,0,0,0,0,100.0,685,1190,0,1875
532,Adilabad,532004,Jainad,1904012,Sama Sunitha I/C  Karanji,1,2023,31,366,0,397,94,1181,0,1275,1085,5905,0,6990,45,1790,0,1835,1040,4115,0,5155,0,0,0,0,0,100.0,1040,4115,0,5155
532,Adilabad,532004,Jainad,1904013,B.Ashakka  Ada,1,2023,16,360,0,376,48,1034,0,1082,560,5170,0,5730,0,920,0,920,560,4250,0,4810,0,0,0,0,0,100.0,560,4250,0,4810
532,Adilabad,532004,Jainad,1904014,Sudham  Kamta,1,2023,20,280,0,300,65,819,0,884,700,4095,0,4795,0,800,0,800,700,3295,0,3995,0,0,0,0,0,100.0,700,3295,0,3995
532,Adilabad,532004,Jainad,1904015,R.Ramanna  Pippalgaon,1,2023,6,109,0,115,20,302,0,322,210,1510,0,1720,0,50,0,50,210,1460,0,1670,0,0,0,0,0,100.0,210,1460,0,1670
532,Adilabad,532004,Jainad,1904016,K.Kishan  Balapur,1,2023,51,577,0,628,158,1833,0,1991,1785,9165,0,10950,0,1000,0,1000,1785,8165,0,9950,0,0,0,0,0,100.0,1785,8165,0,9950
532,Adilabad,532004,Jainad,1904017,Kavishwar  Sawapur,1,2023,9,231,0,240,26,734,0,760,315,3670,0,3985,40,870,0,910,275,2800,0,3075,0,0,0,0,0,100.0,275,2800,0,3075
532,Adilabad,532004,Jainad,1904018,A.Bhojanna  Lekarwada,1,2023,15,302,0,317,46,960,0,1006,525,4800,0,5325,55,1440,0,1495,470,3360,0,3830,0,0,0,0,0,100.0,470,3360,0,3830
532,Adilabad,532004,Jainad,1904019,CH Kishan  Pendalwada,1,2023,56,592,0,648,166,1826,0,1992,1960,9130,0,11090,45,1705,0,1750,1915,7425,0,9340,0,0,0,0,0,100.0,1915,7425,0,9340
532,Adilabad,532004,Jainad,1904020,Abhiman  Sankgvi -K,1,2023,30,386,0,416,72,1123,0,1195,1050,5615,0,6665,41,1310,0,1351,1009,4305,0,5314,0,0,0,0,0,100.0,1009,4305,0,5314
532,Adilabad,532004,Jainad,1904021,Durga  Kouta,1,2023,43,427,0,470,145,1246,0,1391,1505,6230,0,7735,155,1350,0,1505,1350,4880,0,6230,0,0,0,0,0,100.0,1350,4880,0,6230
532,Adilabad,532004,Jainad,1904022,D.Bhuma Reddy  Taroda -B,1,2023,7,278,0,285,29,844,0,873,245,4220,0,4465,0,1140,0,1140,245,3080,0,3325,0,0,0,0,0,100.0,245,3080,0,3325
532,Adilabad,532004,Jainad,1904023,B.Jitendar  Hashampur,1,2023,8,116,0,124,30,343,0,373,280,1715,0,1995,0,0,0,0,280,1715,0,1995,0,0,0,0,0,100.0,280,1715,0,1995
532,Adilabad,532004,Jainad,1904024,K.Godavari  Bhoraj,1,2023,2,310,0,312,7,904,0,911,70,4520,0,4590,0,710,0,710,70,3810,0,3880,0,0,0,0,0,100.0,70,3810,0,3880
532,Adilabad,532004,Jainad,1904025,Vanitha  Guda,1,2023,9,615,0,624,36,1982,0,2018,315,9910,0,10225,0,1480,0,1480,315,8430,0,8745,0,0,0,0,0,100.0,315,8430,0,8745
532,Adilabad,532004,Jainad,1904026,Dattu  Rampur -T,1,2023,11,219,0,230,26,666,0,692,385,3330,0,3715,90,430,0,520,295,2900,0,3195,0,0,0,0,0,100.0,295,2900,0,3195
532,Adilabad,532004,Jainad,1904027,R.Surekha  Gimma -B,1,2023,1,661,0,662,2,1988,0,1990,35,9940,0,9975,0,840,0,840,35,9100,0,9135,0,0,0,0,0,100.0,35,9100,0,9135
532,Adilabad,532004,Jainad,1904028,B.Adellu  Korata,1,2023,8,220,0,228,19,624,0,643,280,3120,0,3400,40,1270,0,1310,240,1850,0,2090,0,0,0,0,0,100.0,240,1850,0,2090
532,Adilabad,532004,Jainad,1904029,L.Gajanand  Akoli,1,2023,19,312,0,331,66,892,0,958,665,4460,0,5125,0,670,0,670,665,3790,0,4455,0,0,0,0,0,100.0,665,3790,0,4455
532,Adilabad,532004,Jainad,1904030,B.Raju  Kamai,1,2023,13,165,0,178,42,461,0,503,455,2305,0,2760,0,90,0,90,455,2215,0,2670,0,0,0,0,0,100.0,455,2215,0,2670
532,Adilabad,532004,Jainad,1904031,A.Shailaja  Mandagada,1,2023,30,351,0,381,84,1041,0,1125,1050,5205,0,6255,55,825,0,880,995,4380,0,5375,0,0,0,0,0,100.0,995,4380,0,5375
532,Adilabad,532004,Jainad,1904032,V.Vittal  Pipprwada,1,2023,21,403,0,424,81,1261,0,1342,735,6305,0,7040,20,200,0,220,715,6105,0,6820,0,0,0,0,0,100.0,715,6105,0,6820
532,Adilabad,532004,Jainad,1904033,Vanitha I/C  Poosai,1,2023,5,197,0,202,16,591,0,607,175,2955,0,3130,0,400,0,400,175,2555,0,2730,0,0,0,0,0,100.0,175,2555,0,2730
532,Adilabad,532004,Jainad,1904034,R.Ramanna I/C  Pardi -B,1,2023,10,309,0,319,26,897,0,923,350,4485,0,4835,0,1360,0,1360,350,3125,0,3475,0,0,0,0,0,100.0,350,3125,0,3475
532,Adilabad,532004,Jainad,1904035,G.Narsing  Mangurla,1,2023,34,239,0,273,108,787,0,895,1190,3935,0,5125,5,520,0,525,1185,3415,0,4600,0,0,0,0,0,100.0,1185,3415,0,4600
532,Adilabad,532004,Jainad,1904036,Venu  Sundaragiri,1,2023,21,156,0,177,56,452,0,508,735,2260,0,2995,95,390,0,485,640,1870,0,2510,0,0,0,0,0,100.0,640,1870,0,2510
532,Adilabad,532004,Jainad,1904037,S.Kavishwar  Kanapa Mediguda,1,2023,16,611,0,627,49,1823,0,1872,560,9115,0,9675,0,2980,0,2980,560,6135,0,6695,0,0,0,0,0,100.0,560,6135,0,6695
532,Adilabad,532004,Jainad,1904038,M.Shankar  Janimi,1,2023,125,350,0,475,406,1180,0,1586,4375,5900,0,10275,920,1240,0,2160,3455,4660,0,8115,0,0,0,0,0,100.0,3455,4660,0,8115
532,Adilabad,532005,Bela,1905001,SALESMAN  DR.DEPOT. BELA,1,2023,40,731,0,771,131,2267,0,2398,1400,11335,0,12735,410,2490,0,2900,990,8845,0,9835,0,0,0,0,0,100.0,990,8845,0,9835
532,Adilabad,532005,Bela,1905002,N.RAMESH  BHADI,1,2023,8,421,0,429,30,1381,0,1411,280,6905,0,7185,0,970,0,970,280,5935,0,6215,0,0,0,0,0,100.0,280,5935,0,6215
532,Adilabad,532005,Bela,1905003,A.MOHAN REDDY  SIRSANNA,1,2023,38,501,0,539,117,1556,0,1673,1330,7780,0,9110,0,1400,0,1400,1330,6380,0,7710,0,0,0,0,0,100.0,1330,6380,0,7710
532,Adilabad,532005,Bela,1905004,B.LATHA  GUDA,1,2023,15,317,0,332,48,986,0,1034,525,4930,0,5455,0,670,0,670,525,4260,0,4785,0,0,0,0,0,100.0,525,4260,0,4785
532,Adilabad,532005,Bela,1905005,"SHG Grama Samakhya, Awalpur  AWALPUR",1,2023,30,387,0,417,83,1122,0,1205,1050,5610,0,6660,0,1290,0,1290,1050,4320,0,5370,0,0,0,0,0,100.0,1050,4320,0,5370
532,Adilabad,532005,Bela,1905006,Shyamala  Doptala,1,2023,14,411,0,425,45,1265,0,1310,490,6325,0,6815,0,520,0,520,490,5805,0,6295,0,0,0,0,0,100.0,490,5805,0,6295
532,Adilabad,532005,Bela,1905007,Ravindar  Dahegoan,1,2023,38,481,0,519,133,1532,0,1665,1330,7660,0,8990,0,980,0,980,1330,6680,0,8010,0,0,0,0,0,100.0,1330,6680,0,8010
532,Adilabad,532005,Bela,1905008,Varsha  Mohabbatpur,1,2023,16,222,0,238,57,671,0,728,560,3355,0,3915,0,350,0,350,560,3005,0,3565,0,0,0,0,0,100.0,560,3005,0,3565
532,Adilabad,532005,Bela,1905009,G.Pushpa  Bhedoda,1,2023,27,386,0,413,92,1114,0,1206,945,5570,0,6515,0,720,0,720,945,4850,0,5795,0,0,0,0,0,100.0,945,4850,0,5795
532,Adilabad,532005,Bela,1905010,"N.Anitha  Junoni,warnoor",1,2023,33,449,0,482,107,1487,0,1594,1155,7435,0,8590,0,0,0,0,1155,7435,0,8590,0,0,0,0,0,100.0,1155,7435,0,8590
532,Adilabad,532005,Bela,1905011,P.Rajeshwar  Patan,1,2023,16,252,0,268,57,783,0,840,560,3915,0,4475,105,910,0,1015,455,3005,0,3460,0,0,0,0,0,100.0,455,3005,0,3460
532,Adilabad,532005,Bela,1905012,B.Jeevan  Sangidi,1,2023,63,620,0,683,213,1848,0,2061,2205,9240,0,11445,0,1450,0,1450,2205,7790,0,9995,0,0,0,0,0,100.0,2205,7790,0,9995
532,Adilabad,532005,Bela,1905013,Gambeer  Kapsi-B,1,2023,2,230,0,232,4,676,0,680,70,3380,0,3450,40,580,0,620,30,2800,0,2830,0,0,0,0,0,100.0,30,2800,0,2830
532,Adilabad,532005,Bela,1905014,"M.Shesha Rao  Kobbai,Magroola",1,2023,33,582,0,615,109,1805,0,1914,1155,9025,0,10180,5,780,0,785,1150,8245,0,9395,0,0,0,0,0,100.0,1150,8245,0,9395
532,Adilabad,532005,Bela,1905015,Sangeetha  Khogdur,1,2023,10,428,0,438,38,1303,0,1341,350,6515,0,6865,0,860,0,860,350,5655,0,6005,0,0,0,0,0,100.0,350,5655,0,6005
532,Adilabad,532005,Bela,1905016,P.Udhav  Pitgaon,1,2023,12,166,0,178,46,554,0,600,420,2770,0,3190,15,530,0,545,405,2240,0,2645,0,0,0,0,0,100.0,405,2240,0,2645
532,Adilabad,532005,Bela,1905017,"R.Amul  Ponnala,Ramkam",1,2023,12,301,0,313,43,977,0,1020,420,4885,0,5305,0,380,0,380,420,4505,0,4925,0,0,0,0,0,100.0,420,4505,0,4925
532,Adilabad,532005,Bela,1905018,Bapu Rao  Karoni -B,1,2023,7,307,0,314,30,1024,0,1054,245,5120,0,5365,35,1550,0,1585,210,3570,0,3780,0,0,0,0,0,100.0,210,3570,0,3780
532,Adilabad,532005,Bela,1905019,S.Eshwerdas  Sonkhas Kadki,1,2023,8,422,0,430,34,1362,0,1396,280,6810,0,7090,0,2205,0,2205,280,4605,0,4885,0,0,0,0,0,100.0,280,4605,0,4885
532,Adilabad,532005,Bela,1905020,SALESMAN  SDRD Chandpally,1,2023,3,338,0,341,15,1076,0,1091,105,5380,0,5485,0,760,0,760,105,4620,0,4725,0,0,0,0,0,100.0,105,4620,0,4725
532,Adilabad,532005,Bela,1905021,M.Nagorao  Chaprala,1,2023,33,572,0,605,88,1774,0,1862,1155,8870,0,10025,180,1950,0,2130,975,6920,0,7895,0,0,0,0,0,100.0,975,6920,0,7895
532,Adilabad,532005,Bela,1905022,"A.Kishan  Takli,Bhavani Guda",1,2023,31,385,0,416,105,1190,0,1295,1085,5950,0,7035,160,1150,0,1310,925,4800,0,5725,0,0,0,0,0,100.0,925,4800,0,5725
532,Adilabad,532005,Bela,1905023,"Pothu  Masala-B,Masala -K",1,2023,71,287,0,358,217,961,0,1178,2485,4805,0,7290,150,290,0,440,2335,4515,0,6850,0,0,0,0,0,100.0,2335,4515,0,6850
532,Adilabad,532005,Bela,1905024,DRDepo Salesman  DRDepo Sayeedpur,1,2023,110,1004,0,1114,313,3842,0,4155,3850,19210,0,23060,0,2720,0,2720,3850,16490,0,20340,0,0,0,0,0,100.0,3850,16490,0,20340
532,Adilabad,532005,Bela,1905025,DRDepo Salesman  SDRD Toyaguda,1,2023,24,325,0,349,74,1209,0,1283,840,6045,0,6885,0,442,0,442,840,5603,0,6443,0,0,0,0,0,100.0,840,5603,0,6443
532,Adilabad,532005,Bela,1905026,Salesman  Bela,1,2023,32,522,0,554,96,1807,0,1903,1120,9035,0,10155,475,5730,0,6205,645,3305,0,3950,0,0,0,0,0,100.0,645,3305,0,3950
532,Adilabad,532006,Narnoor,1906001,CHOUHAN BIKKU  NARNOOR,1,2023,105,1013,5,1123,358,3528,5,3891,3675,17640,50,21365,60,3500,45,3605,3615,14140,5,17760,0,0,0,0,0,100.0,3615,14140,5,17760
532,Adilabad,532006,Narnoor,1906002,1906002  Bheempoor,1,2023,61,397,3,461,168,1334,3,1505,2135,6670,30,8835,485,1840,0,2325,1650,4830,30,6510,0,0,0,0,0,100.0,1650,4830,30,6510
532,Adilabad,532006,Narnoor,1906003,Mesram Vimala  Gunajala,1,2023,44,502,1,547,131,1844,1,1976,1540,9220,10,10770,315,3825,0,4140,1225,5395,10,6630,0,0,0,0,0,100.0,1225,5395,10,6630
532,Adilabad,532006,Narnoor,1906004,1906004  Kothapally H,1,2023,65,288,5,358,198,1032,5,1235,2275,5160,50,7485,300,1450,45,1795,1975,3710,5,5690,0,0,0,0,0,100.0,1975,3710,5,5690
532,Adilabad,532006,Narnoor,1906005,J Anitha  Mahagaon,1,2023,64,449,37,550,186,1779,37,2002,2240,8895,370,11505,135,970,225,1330,2105,7925,145,10175,0,0,0,0,0,100.0,2105,7925,145,10175
532,Adilabad,532006,Narnoor,1906006,J Balaji  Thadihatnoor,1,2023,127,918,4,1049,398,3137,4,3539,4445,15685,40,20170,880,7080,30,7990,3565,8605,10,12180,0,0,0,0,0,100.0,3565,8605,10,12180
532,Adilabad,532006,Narnoor,1906007,JADHAV SAVITHRA BAI  Nagalkonda,1,2023,30,672,0,702,85,2366,0,2451,1050,11830,0,12880,285,2650,0,2935,765,9180,0,9945,0,0,0,0,0,100.0,765,9180,0,9945
532,Adilabad,532006,Narnoor,1906008,G Tirupathi  Balanpoor,1,2023,22,229,1,252,62,870,1,933,770,4350,10,5130,90,1630,0,1720,680,2720,10,3410,0,0,0,0,0,100.0,680,2720,10,3410
532,Adilabad,532006,Narnoor,1906009,RATHOD GANESH  Umri,1,2023,76,494,16,586,211,1826,16,2053,2660,9130,160,11950,140,748,45,933,2520,8382,115,11017,0,0,0,0,0,100.0,2520,8382,115,11017
532,Adilabad,532006,Narnoor,1906011,ATHRAM DEV RAO  Sungapoor,1,2023,93,419,17,529,260,1614,17,1891,3255,8070,170,11495,645,2050,105,2800,2610,6020,65,8695,0,0,0,0,0,100.0,2610,6020,65,8695
532,Adilabad,532006,Narnoor,1906012,PAWAR SANTHOSH  Chorgaon,1,2023,16,296,2,314,56,1104,2,1162,560,5520,20,6100,100,1080,0,1180,460,4440,20,4920,0,0,0,0,0,100.0,460,4440,20,4920
532,Adilabad,532006,Narnoor,1906016,Rathod Prahlad  Khairdatwa,1,2023,47,322,0,369,134,1191,0,1325,1645,5955,0,7600,60,1410,0,1470,1585,4545,0,6130,0,0,0,0,0,100.0,1585,4545,0,6130
532,Adilabad,532006,Narnoor,1906022,Salam Yashoda Bai  Malangi,1,2023,30,401,8,439,90,1440,8,1538,1050,7200,80,8330,50,70,0,120,1000,7130,80,8210,0,0,0,0,0,100.0,1000,7130,80,8210
532,Adilabad,532006,Narnoor,1906023,Rathod Prahlad (I/C)  Mankapoor,1,2023,13,472,5,490,36,1663,5,1704,455,8315,50,8820,10,1770,30,1810,445,6545,20,7010,0,0,0,0,0,100.0,445,6545,20,7010
532,Adilabad,532007,Indravelly,1907001,MARUTHI  INDERVELLY,1,2023,140,1343,0,1483,401,4669,0,5070,4900,23345,0,28245,80,2600,0,2680,4820,20745,0,25565,0,0,0,0,0,100.0,4820,20745,0,25565
532,Adilabad,532007,Indravelly,1907002,R.THOURYA  DEVAPUR FP SHOP INDERVELLY (I/C),1,2023,43,882,0,925,113,2975,0,3088,1505,14875,0,16380,0,0,0,0,1505,14875,0,16380,0,0,0,0,0,100.0,1505,14875,0,16380
532,Adilabad,532007,Indravelly,1907003,SAVITHRA  MARKAGUDA H/O INDERVELLY,1,2023,171,681,0,852,506,2416,0,2922,5985,12080,0,18065,430,1220,0,1650,5555,10860,0,16415,0,0,0,0,0,100.0,5555,10860,0,16415
532,Adilabad,532007,Indravelly,1907004,C.GANGARAM  D.R.DEPOT. WADGOAN,1,2023,77,1060,0,1137,224,3831,0,4055,2695,19155,0,21850,485,6840,0,7325,2210,12315,0,14525,0,0,0,0,0,100.0,2210,12315,0,14525
532,Adilabad,532007,Indravelly,1907005,BHEEMRAO  DHODANDA,1,2023,50,367,0,417,138,1315,0,1453,1750,6575,0,8325,125,1030,0,1155,1625,5545,0,7170,0,0,0,0,0,100.0,1625,5545,0,7170
532,Adilabad,532007,Indravelly,1907006,Jadhav  Muthnur,1,2023,70,505,0,575,185,1734,0,1919,2450,8670,0,11120,15,220,0,235,2435,8450,0,10885,0,0,0,0,0,100.0,2435,8450,0,10885
532,Adilabad,532007,Indravelly,1907007,DHANRAJ  GINNERA,1,2023,99,522,0,621,307,1991,0,2298,3465,9955,0,13420,405,1560,0,1965,3060,8395,0,11455,0,0,0,0,0,100.0,3060,8395,0,11455
532,Adilabad,532007,Indravelly,1907008,G.RAMULU  D.R.DEPOT. SHANKARGUDA,1,2023,28,262,0,290,70,865,0,935,980,4325,0,5305,35,770,0,805,945,3555,0,4500,0,0,0,0,0,100.0,945,3555,0,4500
532,Adilabad,532007,Indravelly,1907009,MANOJ  KESLAPUR,1,2023,27,266,0,293,78,964,0,1042,945,4820,0,5765,130,280,0,410,815,4540,0,5355,0,0,0,0,0,100.0,815,4540,0,5355
532,Adilabad,532007,Indravelly,1907010,CH.GOVERDHAN  D.R.DEPOT. DASNAPUR,1,2023,100,809,0,909,281,3018,0,3299,3500,15090,0,18590,580,2890,0,3470,2920,12200,0,15120,0,0,0,0,0,100.0,2920,12200,0,15120
532,Adilabad,532007,Indravelly,1907014,KUBEER SING I/C  DHANORA---B,1,2023,170,507,0,677,467,1815,0,2282,5950,9075,0,15025,910,1980,0,2890,5040,7095,0,12135,0,0,0,0,0,100.0,5040,7095,0,12135
532,Adilabad,532007,Indravelly,1907015,THOURYA  DEVAPUR,1,2023,44,380,0,424,143,1341,0,1484,1540,6705,0,8245,0,350,0,350,1540,6355,0,7895,0,0,0,0,0,100.0,1540,6355,0,7895
532,Adilabad,532007,Indravelly,1907016,BALIRAM  D.R.DEPOT. GOURAPUR,1,2023,63,728,0,791,204,2776,0,2980,2205,13880,0,16085,0,0,0,0,2205,13880,0,16085,0,0,0,0,0,100.0,2205,13880,0,16085
