distCode,distName,officeCode,officeName,shopNo,address,month,year,rcsAfsc,rcsFsc,rcsAap,totalRcs,unitsAfsc,unitsFsc,unitsAap,totalUnits,requirmentAfscQty,requirmentFscQty,requirmentAapcQty,totalReqQty,obAfscQty,obFscQty,obAapcQty,totalObQty,tobeAlloctedAfscQty,tobeAlloctedFscQty,tobeAlloctedAapcQty,totalTobeAllocatedQty,partialAllocatedPercentage,partialAllocatedAfscQty,partialAllocatedFscQty,partialAllocatedAapcQty,totalPartialAllocatedQty,finalAllocatedPercentage,finalAllocatedAfscQty,finalAllocatedFscQty,finalAllocatedAapcQty,totalFinalAllocatedQty
532,Adilabad,532004,Jainad,1904017,Kavishwar  Sawapur,6,2023,9,229,0,238,25,726,0,751,315,4356,0,4671,35,623,0,658,280,3733,0,4013,0,0,0,0,0,100.0,280,3733,0,4013
532,Adilabad,532004,Jainad,1904018,A.Bhojanna  Lekarwada,6,2023,15,302,0,317,46,956,0,1002,525,5736,0,6261,0,1005,0,1005,525,4731,0,5256,0,0,0,0,0,100.0,525,4731,0,5256
532,Adilabad,532004,Jainad,1904019,CH Kishan  Pendalwada,6,2023,56,590,0,646,165,1809,0,1974,1960,10854,0,12814,140,966,0,1106,1820,9888,0,11708,0,0,0,0,0,100.0,1820,9888,0,11708
532,Adilabad,532004,Jainad,1904020,Abhiman  Sankgvi -K,6,2023,30,385,0,415,70,1120,0,1190,1050,6720,0,7770,35,936,0,971,1015,5784,0,6799,0,0,0,0,0,100.0,1015,5784,0,6799
532,Adilabad,532004,Jainad,1904021,Durga  Kouta,6,2023,43,425,0,468,145,1241,0,1386,1505,7446,0,8951,35,930,0,965,1470,6516,0,7986,0,0,0,0,0,100.0,1470,6516,0,7986
532,Adilabad,532004,Jainad,1904022,D.Bhuma Reddy  Taroda -B,6,2023,7,278,0,285,28,840,0,868,245,5040,0,5285,0,906,0,906,245,4134,0,4379,0,0,0,0,0,100.0,245,4134,0,4379
532,Adilabad,532004,Jainad,1904023,B.Jitendar  Hashampur,6,2023,8,116,0,124,30,340,0,370,280,2040,0,2320,0,54,0,54,280,1986,0,2266,0,0,0,0,0,100.0,280,1986,0,2266
532,Adilabad,532004,Jainad,1904024,K.Godavari  Bhoraj,6,2023,2,309,0,311,7,898,0,905,70,5388,0,5458,0,378,0,378,70,5010,0,5080,0,0,0,0,0,100.0,70,5010,0,5080
532,Adilabad,532004,Jainad,1904025,Vanitha  Guda,6,2023,9,613,0,622,36,1969,0,2005,315,11814,0,12129,0,894,0,894,315,10920,0,11235,0,0,0,0,0,100.0,315,10920,0,11235
532,Adilabad,532004,Jainad,1904026,Dattu  Rampur -T,6,2023,11,219,0,230,26,661,0,687,385,3966,0,4351,0,289,0,289,385,3677,0,4062,0,0,0,0,0,100.0,385,3677,0,4062
532,Adilabad,532004,Jainad,1904027,R.Surekha  Gimma -B,6,2023,1,661,0,662,2,1987,0,1989,35,11922,0,11957,0,846,0,846,35,11076,0,11111,0,0,0,0,0,100.0,35,11076,0,11111
532,Adilabad,532004,Jainad,1904028,B.Adellu  Korata,6,2023,8,219,0,227,19,620,0,639,280,3720,0,4000,35,816,0,851,245,2904,0,3149,0,0,0,0,0,100.0,245,2904,0,3149
532,Adilabad,532004,Jainad,1904029,L.Gajanand  Akoli,6,2023,19,312,0,331,66,888,0,954,665,5328,0,5993,0,774,0,774,665,4554,0,5219,0,0,0,0,0,100.0,665,4554,0,5219
532,Adilabad,532004,Jainad,1904030,B.Raju  Kamai,6,2023,13,165,0,178,42,460,0,502,455,2760,0,3215,0,90,0,90,455,2670,0,3125,0,0,0,0,0,100.0,455,2670,0,3125
532,Adilabad,532004,Jainad,1904031,A.Shailaja  Mandagada,6,2023,30,351,0,381,84,1036,0,1120,1050,6216,0,7266,35,519,0,554,1015,5697,0,6712,0,0,0,0,0,100.0,1015,5697,0,6712
532,Adilabad,532004,Jainad,1904032,V.Vittal  Pipprwada,6,2023,21,402,0,423,80,1250,0,1330,735,7500,0,8235,70,162,0,232,665,7338,0,8003,0,0,0,0,0,100.0,665,7338,0,8003
532,Adilabad,532004,Jainad,1904033,Vanitha I/C  Poosai,6,2023,5,196,0,201,16,582,0,598,175,3492,0,3667,0,252,0,252,175,3240,0,3415,0,0,0,0,0,100.0,175,3240,0,3415
532,Adilabad,532004,Jainad,1904034,R.Ramanna I/C  Pardi -B,6,2023,9,309,0,318,25,895,0,920,315,5370,0,5685,0,846,0,846,315,4524,0,4839,0,0,0,0,0,100.0,315,4524,0,4839
532,Adilabad,532004,Jainad,1904035,G.Narsing  Mangurla,6,2023,34,239,0,273,108,786,0,894,1190,4716,0,5906,70,630,0,700,1120,4086,0,5206,0,0,0,0,0,100.0,1120,4086,0,5206
532,Adilabad,532004,Jainad,1904036,Venu  Sundaragiri,6,2023,21,155,0,176,55,450,0,505,735,2700,0,3435,35,330,0,365,700,2370,0,3070,0,0,0,0,0,100.0,700,2370,0,3070
532,Adilabad,532004,Jainad,1904037,S.Kavishwar  Kanapa Mediguda,6,2023,16,607,0,623,49,1805,0,1854,560,10830,0,11390,35,1824,0,1859,525,9006,0,9531,0,0,0,0,0,100.0,525,9006,0,9531
532,Adilabad,532004,Jainad,1904038,M.Shankar  Janimi,6,2023,125,349,0,474,405,1176,0,1581,4375,7056,0,11431,455,954,0,1409,3920,6102,0,10022,0,0,0,0,0,100.0,3920,6102,0,10022
532,Adilabad,532005,Bela,1905001,SALESMAN  DR.DEPOT. BELA,6,2023,40,730,0,770,131,2260,0,2391,1400,13560,0,14960,420,2802,0,3222,980,10758,0,11738,0,0,0,0,0,100.0,980,10758,0,11738
532,Adilabad,532005,Bela,1905002,N.RAMESH  BHADI,6,2023,8,421,0,429,30,1375,0,1405,280,8250,0,8530,0,690,0,690,280,7560,0,7840,0,0,0,0,0,100.0,280,7560,0,7840
532,Adilabad,532005,Bela,1905003,A.MOHAN REDDY  SIRSANNA,6,2023,38,501,0,539,117,1549,0,1666,1330,9294,0,10624,0,1018,0,1018,1330,8276,0,9606,0,0,0,0,0,100.0,1330,8276,0,9606
532,Adilabad,532005,Bela,1905004,B.LATHA  GUDA,6,2023,15,314,0,329,48,982,0,1030,525,5892,0,6417,0,414,0,414,525,5478,0,6003,0,0,0,0,0,100.0,525,5478,0,6003
532,Adilabad,532005,Bela,1905005,"SHG Grama Samakhya, Awalpur  AWALPUR",6,2023,30,387,0,417,83,1120,0,1203,1050,6720,0,7770,70,708,0,778,980,6012,0,6992,0,0,0,0,0,100.0,980,6012,0,6992
532,Adilabad,532005,Bela,1905006,Shyamala  Doptala,6,2023,14,410,0,424,45,1258,0,1303,490,7548,0,8038,0,432,0,432,490,7116,0,7606,0,0,0,0,0,100.0,490,7116,0,7606
532,Adilabad,532005,Bela,1905007,Ravindar  Dahegoan,6,2023,38,481,0,519,133,1523,0,1656,1330,9138,0,10468,0,768,0,768,1330,8370,0,9700,0,0,0,0,0,100.0,1330,8370,0,9700
532,Adilabad,532005,Bela,1905008,Varsha  Mohabbatpur,6,2023,16,222,0,238,57,664,0,721,560,3984,0,4544,35,282,0,317,525,3702,0,4227,0,0,0,0,0,100.0,525,3702,0,4227
532,Adilabad,532005,Bela,1905009,G.Pushpa  Bhedoda,6,2023,27,383,0,410,92,1101,0,1193,945,6606,0,7551,35,432,0,467,910,6174,0,7084,0,0,0,0,0,100.0,910,6174,0,7084
532,Adilabad,532005,Bela,1905010,"N.Anitha  Junoni,warnoor",6,2023,33,446,0,479,107,1474,0,1581,1155,8844,0,9999,0,0,0,0,1155,8844,0,9999,0,0,0,0,0,100.0,1155,8844,0,9999
532,Adilabad,532005,Bela,1905011,P.Rajeshwar  Patan,6,2023,16,252,0,268,57,780,0,837,560,4680,0,5240,0,984,0,984,560,3696,0,4256,0,0,0,0,0,100.0,560,3696,0,4256
532,Adilabad,532005,Bela,1905012,B.Jeevan  Sangidi,6,2023,63,619,0,682,209,1837,0,2046,2205,11022,0,13227,0,912,0,912,2205,10110,0,12315,0,0,0,0,0,100.0,2205,10110,0,12315
532,Adilabad,532005,Bela,1905013,Gambeer  Kapsi-B,6,2023,2,230,0,232,4,675,0,679,70,4050,0,4120,70,336,0,406,0,3714,0,3714,0,0,0,0,0,100.0,0,3714,0,3714
532,Adilabad,532005,Bela,1905014,"M.Shesha Rao  Kobbai,Magroola",6,2023,33,582,0,615,109,1799,0,1908,1155,10794,0,11949,0,792,0,792,1155,10002,0,11157,0,0,0,0,0,100.0,1155,10002,0,11157
532,Adilabad,532005,Bela,1905015,Sangeetha  Khogdur,6,2023,10,428,0,438,38,1296,0,1334,350,7776,0,8126,0,492,0,492,350,7284,0,7634,0,0,0,0,0,100.0,350,7284,0,7634
532,Adilabad,532005,Bela,1905016,P.Udhav  Pitgaon,6,2023,12,166,0,178,46,552,0,598,420,3312,0,3732,0,288,0,288,420,3024,0,3444,0,0,0,0,0,100.0,420,3024,0,3444
532,Adilabad,532005,Bela,1905017,"R.Amul  Ponnala,Ramkam",6,2023,12,301,0,313,43,972,0,1015,420,5832,0,6252,0,288,0,288,420,5544,0,5964,0,0,0,0,0,100.0,420,5544,0,5964
532,Adilabad,532005,Bela,1905018,Bapu Rao  Karoni -B,6,2023,7,307,0,314,30,1020,0,1050,245,6120,0,6365,0,726,0,726,245,5394,0,5639,0,0,0,0,0,100.0,245,5394,0,5639
532,Adilabad,532005,Bela,1905019,S.Eshwerdas  Sonkhas Kadki,6,2023,8,421,0,429,34,1357,0,1391,280,8142,0,8422,0,1638,0,1638,280,6504,0,6784,0,0,0,0,0,100.0,280,6504,0,6784
532,Adilabad,532005,Bela,1905020,SALESMAN  SDRD Chandpally,6,2023,3,338,0,341,15,1071,0,1086,105,6426,0,6531,0,366,0,366,105,6060,0,6165,0,0,0,0,0,100.0,105,6060,0,6165
532,Adilabad,532005,Bela,1905021,M.Nagorao  Chaprala,6,2023,33,571,0,604,88,1764,0,1852,1155,10584,0,11739,35,999,0,1034,1120,9585,0,10705,0,0,0,0,0,100.0,1120,9585,0,10705
532,Adilabad,532005,Bela,1905022,"A.Kishan  Takli,Bhavani Guda",6,2023,31,385,0,416,105,1183,0,1288,1085,7098,0,8183,105,798,0,903,980,6300,0,7280,0,0,0,0,0,100.0,980,6300,0,7280
532,Adilabad,532005,Bela,1905023,"Pothu  Masala-B,Masala -K",6,2023,71,287,0,358,216,956,0,1172,2485,5736,0,8221,70,288,0,358,2415,5448,0,7863,0,0,0,0,0,100.0,2415,5448,0,7863
532,Adilabad,532005,Bela,1905024,DRDepo Salesman  DRDepo Sayeedpur,6,2023,110,1004,0,1114,313,3838,0,4151,3850,23028,0,26878,280,1794,0,2074,3570,21234,0,24804,0,0,0,0,0,100.0,3570,21234,0,24804
532,Adilabad,532005,Bela,1905025,DRDepo Salesman  SDRD Toyaguda,6,2023,24,325,0,349,73,1204,0,1277,840,7224,0,8064,140,312,0,452,700,6912,0,7612,0,0,0,0,0,100.0,700,6912,0,7612
532,Adilabad,532005,Bela,1905026,Salesman  Bela,6,2023,32,522,0,554,95,1803,0,1898,1120,10818,0,11938,105,3984,0,4089,1015,6834,0,7849,0,0,0,0,0,100.0,1015,6834,0,7849
532,Adilabad,532006,Narnoor,1906001,CHOUHAN BIKKU  NARNOOR,6,2023,105,1013,5,1123,357,3515,5,3877,3675,21090,50,24815,35,2568,40,2643,3640,18522,10,22172,0,0,0,0,0,100.0,3640,18522,10,22172
532,Adilabad,532006,Narnoor,1906002,1906002  Bheempoor,6,2023,61,397,3,461,168,1330,3,1501,2135,7980,30,10145,210,978,10,1198,1925,7002,20,8947,0,0,0,0,0,100.0,1925,7002,20,8947
532,Adilabad,532006,Narnoor,1906003,Mesram Vimala  Gunajala,6,2023,44,502,1,547,131,1834,1,1966,1540,11004,10,12554,210,2529,10,2749,1330,8475,0,9805,0,0,0,0,0,100.0,1330,8475,0,9805
532,Adilabad,532006,Narnoor,1906004,1906004  Kothapally H,6,2023,65,288,5,358,197,1031,5,1233,2275,6186,50,8511,175,756,40,971,2100,5430,10,7540,0,0,0,0,0,100.0,2100,5430,10,7540
532,Adilabad,532006,Narnoor,1906005,J Anitha  Mahagaon,6,2023,64,449,37,550,184,1777,37,1998,2240,10662,370,13272,105,390,160,655,2135,10272,210,12617,0,0,0,0,0,100.0,2135,10272,210,12617
532,Adilabad,532006,Narnoor,1906006,J Balaji  Thadihatnoor,6,2023,127,918,4,1049,397,3129,4,3530,4445,18774,40,23259,700,6019,20,6739,3745,12755,20,16520,0,0,0,0,0,100.0,3745,12755,20,16520
532,Adilabad,532006,Narnoor,1906007,JADHAV SAVITHRA BAI  Nagalkonda,6,2023,30,671,0,701,85,2362,0,2447,1050,14172,0,15222,70,132,0,202,980,14040,0,15020,0,0,0,0,0,100.0,980,14040,0,15020
532,Adilabad,532006,Narnoor,1906008,G Tirupathi  Balanpoor,6,2023,22,229,1,252,60,865,1,926,770,5190,10,5970,0,97,0,97,770,5093,10,5873,0,0,0,0,0,100.0,770,5093,10,5873
532,Adilabad,532006,Narnoor,1906009,RATHOD GANESH  Umri,6,2023,76,492,16,584,210,1815,16,2041,2660,10890,160,13710,315,661,50,1026,2345,10229,110,12684,0,0,0,0,0,100.0,2345,10229,110,12684
532,Adilabad,532006,Narnoor,1906011,ATHRAM DEV RAO  Sungapoor,6,2023,93,419,16,528,259,1609,16,1884,3255,9654,160,13069,455,1316,80,1851,2800,8338,80,11218,0,0,0,0,0,100.0,2800,8338,80,11218
532,Adilabad,532006,Narnoor,1906012,PAWAR SANTHOSH  Chorgaon,6,2023,16,296,2,314,56,1104,2,1162,560,6624,20,7204,0,798,0,798,560,5826,20,6406,0,0,0,0,0,100.0,560,5826,20,6406
532,Adilabad,532006,Narnoor,1906016,Rathod Prahlad  Khairdatwa,6,2023,47,322,0,369,134,1190,0,1324,1645,7140,0,8785,0,1338,0,1338,1645,5802,0,7447,0,0,0,0,0,100.0,1645,5802,0,7447
532,Adilabad,532006,Narnoor,1906022,Salam Yashoda Bai  Malangi,6,2023,30,401,8,439,90,1437,8,1535,1050,8622,80,9752,0,0,0,0,1050,8622,80,9752,0,0,0,0,0,100.0,1050,8622,80,9752
532,Adilabad,532006,Narnoor,1906023,Rathod Prahlad (I/C)  Mankapoor,6,2023,13,471,5,489,36,1661,5,1702,455,9966,50,10471,35,912,20,967,420,9054,30,9504,0,0,0,0,0,100.0,420,9054,30,9504
532,Adilabad,532007,Indravelly,1907001,MARUTHI  INDERVELLY,6,2023,140,1343,0,1483,400,4657,0,5057,4900,27942,0,32842,0,1600,0,1600,4900,26342,0,31242,0,0,0,0,0,100.0,4900,26342,0,31242
532,Adilabad,532007,Indravelly,1907002,R.THOURYA  DEVAPUR FP SHOP INDERVELLY (I/C),6,2023,43,882,0,925,113,2973,0,3086,1505,17838,0,19343,0,714,0,714,1505,17124,0,18629,0,0,0,0,0,100.0,1505,17124,0,18629
532,Adilabad,532007,Indravelly,1907003,SAVITHRA  MARKAGUDA H/O INDERVELLY,6,2023,171,680,0,851,505,2413,0,2918,5985,14478,0,20463,256,18,0,274,5729,14460,0,20189,0,0,0,0,0,100.0,5729,14460,0,20189
532,Adilabad,532007,Indravelly,1907004,C.GANGARAM  D.R.DEPOT. WADGOAN,6,2023,77,1058,0,1135,223,3820,0,4043,2695,22920,0,25615,210,4404,0,4614,2485,18516,0,21001,0,0,0,0,0,100.0,2485,18516,0,21001
532,Adilabad,532007,Indravelly,1907005,BHEEMRAO  DHODANDA,6,2023,50,365,0,415,138,1307,0,1445,1750,7842,0,9592,140,678,0,818,1610,7164,0,8774,0,0,0,0,0,100.0,1610,7164,0,8774
532,Adilabad,532007,Indravelly,1907006,Jadhav  Muthnur,6,2023,70,504,0,574,185,1732,0,1917,2450,10392,0,12842,595,1225,0,1820,1855,9167,0,11022,0,0,0,0,0,100.0,1855,9167,0,11022
532,Adilabad,532007,Indravelly,1907007,DHANRAJ  GINNERA,6,2023,99,521,0,620,306,1987,0,2293,3465,11922,0,15387,0,288,0,288,3465,11634,0,15099,0,0,0,0,0,100.0,3465,11634,0,15099
532,Adilabad,532007,Indravelly,1907008,G.RAMULU  D.R.DEPOT. SHANKARGUDA,6,2023,28,262,0,290,70,865,0,935,980,5190,0,6170,0,36,0,36,980,5154,0,6134,0,0,0,0,0,100.0,980,5154,0,6134
532,Adilabad,532007,Indravelly,1907009,MANOJ  KESLAPUR,6,2023,27,266,0,293,78,961,0,1039,945,5766,0,6711,70,312,0,382,875,5454,0,6329,0,0,0,0,0,100.0,875,5454,0,6329
532,Adilabad,532007,Indravelly,1907010,CH.GOVERDHAN  D.R.DEPOT. DASNAPUR,6,2023,99,809,0,908,278,3011,0,3289,3465,18066,0,21531,420,1681,0,2101,3045,16385,0,19430,0,0,0,0,0,100.0,3045,16385,0,19430
532,Adilabad,532007,Indravelly,1907014,KUBEER SING I/C  DHANORA---B,6,2023,170,507,0,677,466,1812,0,2278,5950,10872,0,16822,490,1032,0,1522,5460,9840,0,15300,0,0,0,0,0,100.0,5460,9840,0,15300
532,Adilabad,532007,Indravelly,1907015,THOURYA  DEVAPUR,6,2023,44,380,0,424,143,1336,0,1479,1540,8016,0,9556,70,300,0,370,1470,7716,0,9186,0,0,0,0,0,100.0,1470,7716,0,9186
532,Adilabad,532007,Indravelly,1907016,BALIRAM  D.R.DEPOT. GOURAPUR,6,2023,63,728,0,791,203,2773,0,2976,2205,16638,0,18843,105,1984,0,2089,2100,14654,0,16754,0,0,0,0,0,100.0,2100,14654,0,16754
