distCode,distName,officeCode,officeName,shopNo,address,month,year,rcsAfsc,rcsFsc,rcsAap,totalRcs,unitsAfsc,unitsFsc,unitsAap,totalUnits,requirmentAfscQty,requirmentFscQty,requirmentAapcQty,totalReqQty,obAfscQty,obFscQty,obAapcQty,totalObQty,tobeAlloctedAfscQty,tobeAlloctedFscQty,tobeAlloctedAapcQty,totalTobeAllocatedQty,partialAllocatedPercentage,partialAllocatedAfscQty,partialAllocatedFscQty,partialAllocatedAapcQty,totalPartialAllocatedQty,finalAllocatedPercentage,finalAllocatedAfscQty,finalAllocatedFscQty,finalAllocatedAapcQty,totalFinalAllocatedQty
532,Adilabad,532002,Tamsi,1902005,T Rudra Devi  H.NO.2-47 PONNARI,12,2024,41,595,0,636,125,1844,0,1969,1435,11064,0,12499,0,302,0,302,1435,10762,0,12197,0,0,0,0,0,100.0,1435,10762,0,12197
532,Adilabad,532002,Tamsi,1902006,Kompelli Bhagavandlu  KAPPARLA,12,2024,28,469,0,497,85,1504,0,1589,980,9024,0,10004,35,522,0,557,945,8502,0,9447,0,0,0,0,0,100.0,945,8502,0,9447
532,Adilabad,532002,Tamsi,1902007,"Argula Suresh  3-144, KHAPPARLA",12,2024,31,418,0,449,86,1260,0,1346,1085,7560,0,8645,105,321,0,426,980,7239,0,8219,0,0,0,0,0,100.0,980,7239,0,8219
532,Adilabad,532002,Tamsi,1902009,Yelchalwar Vijaya SHG  BANDALNAGAPUR,12,2024,32,623,0,655,91,1849,0,1940,1120,11094,0,12214,0,166,0,166,1120,10928,0,12048,0,0,0,0,0,100.0,1120,10928,0,12048
532,Adilabad,532002,Tamsi,1902010,Yelchalwar Vijaya SHG  GHOTKURI,12,2024,28,345,0,373,99,932,0,1031,980,5592,0,6572,70,672,0,742,910,4920,0,5830,0,0,0,0,0,100.0,910,4920,0,5830
532,Adilabad,532002,Tamsi,1902011,K Rajitha  JAMDI,12,2024,29,326,0,355,92,980,0,1072,1015,5880,0,6895,35,402,0,437,980,5478,0,6458,0,0,0,0,0,100.0,980,5478,0,6458
532,Adilabad,532004,Jainad,1904001,Thouta Adella Bai  Jainath,12,2024,36,723,0,759,104,2108,0,2212,1260,12648,0,13908,70,1590,0,1660,1190,11058,0,12248,0,0,0,0,0,100.0,1190,11058,0,12248
532,Adilabad,532004,Jainad,1904002,Kopula Laxmi  Jainath,12,2024,48,654,0,702,130,1850,0,1980,1680,11100,0,12780,35,0,0,35,1645,11100,0,12745,0,0,0,0,0,100.0,1645,11100,0,12745
532,Adilabad,532004,Jainad,1904003,Kole Dada Rao  Nirala,12,2024,21,469,0,490,67,1558,0,1625,735,9348,0,10083,0,882,0,882,735,8466,0,9201,0,0,0,0,0,100.0,735,8466,0,9201
532,Adilabad,532004,Jainad,1904004,A Ganganna  Laxmipur,12,2024,30,517,0,547,95,1557,0,1652,1050,9342,0,10392,0,876,0,876,1050,8466,0,9516,0,0,0,0,0,100.0,1050,8466,0,9516
532,Adilabad,532004,Jainad,1904005,Vemula Gangamani  Deepaiguda,12,2024,41,730,0,771,117,2084,0,2201,1435,12504,0,13939,0,1692,0,1692,1435,10812,0,12247,0,0,0,0,0,100.0,1435,10812,0,12247
532,Adilabad,532004,Jainad,1904006,Goukar Waman  Bahdurpur,12,2024,34,403,0,437,94,1129,0,1223,1190,6774,0,7964,0,24,0,24,1190,6750,0,7940,0,0,0,0,0,100.0,1190,6750,0,7940
532,Adilabad,532004,Jainad,1904007,Sama Sunitha  Kura,12,2024,35,419,0,454,113,1239,0,1352,1225,7434,0,8659,0,412,0,412,1225,7022,0,8247,0,0,0,0,0,100.0,1225,7022,0,8247
532,Adilabad,532004,Jainad,1904008,Buradkar Akhil  Makoda,12,2024,13,193,0,206,38,546,0,584,455,3276,0,3731,0,48,0,48,455,3228,0,3683,0,0,0,0,0,100.0,455,3228,0,3683
532,Adilabad,532004,Jainad,1904009,M Santosh  Belgaon,12,2024,22,364,0,386,53,1113,0,1166,770,6678,0,7448,105,1002,0,1107,665,5676,0,6341,0,0,0,0,0,100.0,665,5676,0,6341
532,Adilabad,532004,Jainad,1904010,Kusuma Premala Bai  Khapri,12,2024,21,345,0,366,58,978,0,1036,735,5868,0,6603,0,804,0,804,735,5064,0,5799,0,0,0,0,0,100.0,735,5064,0,5799
532,Adilabad,532004,Jainad,1904011,Akula Pothanna  Umri,12,2024,19,100,0,119,59,278,0,337,665,1668,0,2333,70,132,0,202,595,1536,0,2131,0,0,0,0,0,100.0,595,1536,0,2131
532,Adilabad,532004,Jainad,1904012,Akula Pothanna  Karanji,12,2024,29,367,0,396,85,1175,0,1260,1015,7050,0,8065,70,1290,0,1360,945,5760,0,6705,0,0,0,0,0,100.0,945,5760,0,6705
532,Adilabad,532004,Jainad,1904013,B Ashamma  Ada,12,2024,16,359,0,375,48,1027,0,1075,560,6162,0,6722,35,372,0,407,525,5790,0,6315,0,0,0,0,0,100.0,525,5790,0,6315
532,Adilabad,532004,Jainad,1904014,Sudamreddy Gummadi  Kamta,12,2024,20,278,0,298,65,813,0,878,700,4878,0,5578,0,390,0,390,700,4488,0,5188,0,0,0,0,0,100.0,700,4488,0,5188
532,Adilabad,532004,Jainad,1904015,R Ramanna  Pippalgaon,12,2024,6,109,0,115,20,301,0,321,210,1806,0,2016,0,18,0,18,210,1788,0,1998,0,0,0,0,0,100.0,210,1788,0,1998
532,Adilabad,532004,Jainad,1904016,Kamde Supriya  Balapur,12,2024,50,576,0,626,156,1805,0,1961,1750,10830,0,12580,35,660,0,695,1715,10170,0,11885,0,0,0,0,0,100.0,1715,10170,0,11885
532,Adilabad,532004,Jainad,1904017,Boyar Kavishwar  Sawapur,12,2024,8,230,0,238,24,725,0,749,280,4350,0,4630,0,660,0,660,280,3690,0,3970,0,0,0,0,0,100.0,280,3690,0,3970
532,Adilabad,532004,Jainad,1904018,Athram Mohan  Lekarwada,12,2024,14,303,0,317,42,958,0,1000,490,5748,0,6238,35,888,0,923,455,4860,0,5315,0,0,0,0,0,100.0,455,4860,0,5315
532,Adilabad,532004,Jainad,1904019,Ch Kishan  Pendalwada,12,2024,55,591,0,646,160,1802,0,1962,1925,10812,0,12737,140,1119,0,1259,1785,9693,0,11478,0,0,0,0,0,100.0,1785,9693,0,11478
532,Adilabad,532004,Jainad,1904020,Sidam Abhiman  Sankgvi -K,12,2024,29,386,0,415,69,1117,0,1186,1015,6702,0,7717,105,1050,0,1155,910,5652,0,6562,0,0,0,0,0,100.0,910,5652,0,6562
532,Adilabad,532004,Jainad,1904021,N Durga  Kouta,12,2024,43,425,0,468,143,1238,0,1381,1505,7428,0,8933,105,876,0,981,1400,6552,0,7952,0,0,0,0,0,100.0,1400,6552,0,7952
532,Adilabad,532004,Jainad,1904022,B Jitendar  Taroda -B,12,2024,7,278,0,285,28,838,0,866,245,5028,0,5273,0,546,0,546,245,4482,0,4727,0,0,0,0,0,100.0,245,4482,0,4727
532,Adilabad,532004,Jainad,1904023,B Jitendar  Hashampur,12,2024,8,116,0,124,30,339,0,369,280,2034,0,2314,0,168,0,168,280,1866,0,2146,0,0,0,0,0,100.0,280,1866,0,2146
532,Adilabad,532004,Jainad,1904024,K Godavari  Bhoraj,12,2024,2,309,0,311,7,896,0,903,70,5376,0,5446,0,456,0,456,70,4920,0,4990,0,0,0,0,0,100.0,70,4920,0,4990
532,Adilabad,532004,Jainad,1904025,Vanitha  Guda,12,2024,8,614,0,622,30,1968,0,1998,280,11808,0,12088,0,444,0,444,280,11364,0,11644,0,0,0,0,0,100.0,280,11364,0,11644
532,Adilabad,532004,Jainad,1904026,Athram Dattu  Rampur -T,12,2024,11,219,0,230,26,658,0,684,385,3948,0,4333,35,474,0,509,350,3474,0,3824,0,0,0,0,0,100.0,350,3474,0,3824
532,Adilabad,532004,Jainad,1904027,Rauth Surekha  Gimma -B,12,2024,1,661,0,662,2,1980,0,1982,35,11880,0,11915,0,780,0,780,35,11100,0,11135,0,0,0,0,0,100.0,35,11100,0,11135
532,Adilabad,532004,Jainad,1904028,Adellu Bollu  Korata,12,2024,7,220,0,227,18,620,0,638,245,3720,0,3965,0,804,0,804,245,2916,0,3161,0,0,0,0,0,100.0,245,2916,0,3161
532,Adilabad,532004,Jainad,1904029,L Gajanand  Akoli,12,2024,18,313,0,331,59,889,0,948,630,5334,0,5964,35,630,0,665,595,4704,0,5299,0,0,0,0,0,100.0,595,4704,0,5299
532,Adilabad,532004,Jainad,1904030,B Raju  Kamai,12,2024,13,165,0,178,42,458,0,500,455,2748,0,3203,5,84,0,89,450,2664,0,3114,0,0,0,0,0,100.0,450,2664,0,3114
532,Adilabad,532004,Jainad,1904031,A Shailaja  Mandagada,12,2024,29,352,0,381,83,1030,0,1113,1015,6180,0,7195,0,494,0,494,1015,5686,0,6701,0,0,0,0,0,100.0,1015,5686,0,6701
532,Adilabad,532004,Jainad,1904032,V Vittal  Pipprwada,12,2024,21,402,0,423,80,1246,0,1326,735,7476,0,8211,0,94,0,94,735,7382,0,8117,0,0,0,0,0,100.0,735,7382,0,8117
532,Adilabad,532004,Jainad,1904033,Vanitha  Poosai,12,2024,5,196,0,201,16,581,0,597,175,3486,0,3661,0,252,0,252,175,3234,0,3409,0,0,0,0,0,100.0,175,3234,0,3409
532,Adilabad,532004,Jainad,1904034,Kinaka Krishnaveni  Pardi -B,12,2024,9,308,0,317,25,889,0,914,315,5334,0,5649,23,1290,0,1313,292,4044,0,4336,0,0,0,0,0,100.0,292,4044,0,4336
532,Adilabad,532004,Jainad,1904035,G Narsing  Mangurla,12,2024,34,238,0,272,108,785,0,893,1190,4710,0,5900,105,738,0,843,1085,3972,0,5057,0,0,0,0,0,100.0,1085,3972,0,5057
532,Adilabad,532004,Jainad,1904036,Venu  Sundaragiri,12,2024,20,156,0,176,49,450,0,499,700,2700,0,3400,70,264,0,334,630,2436,0,3066,0,0,0,0,0,100.0,630,2436,0,3066
532,Adilabad,532004,Jainad,1904037,Sidam Kavishwar  Kanapa Mediguda,12,2024,16,607,0,623,49,1798,0,1847,560,10788,0,11348,35,1328,0,1363,525,9460,0,9985,0,0,0,0,0,100.0,525,9460,0,9985
532,Adilabad,532004,Jainad,1904038,M Shankar  Janimi,12,2024,119,355,0,474,366,1210,0,1576,4165,7260,0,11425,420,822,0,1242,3745,6438,0,10183,0,0,0,0,0,100.0,3745,6438,0,10183
532,Adilabad,532005,Bela,1905001,DR Depo BELA  BELA,12,2024,41,727,0,768,134,2240,0,2374,1435,13440,0,14875,0,1830,0,1830,1435,11610,0,13045,0,0,0,0,0,100.0,1435,11610,0,13045
532,Adilabad,532005,Bela,1905002,N RAMESH  BHADI,12,2024,9,419,0,428,35,1357,0,1392,315,8142,0,8457,0,852,0,852,315,7290,0,7605,0,0,0,0,0,100.0,315,7290,0,7605
532,Adilabad,532005,Bela,1905003,A MOHAN REDDY  SIRSANNA,12,2024,39,500,0,539,118,1538,0,1656,1365,9228,0,10593,0,696,0,696,1365,8532,0,9897,0,0,0,0,0,100.0,1365,8532,0,9897
532,Adilabad,532005,Bela,1905004,B LATHA  GUDA,12,2024,16,313,0,329,52,962,0,1014,560,5772,0,6332,35,450,0,485,525,5322,0,5847,0,0,0,0,0,100.0,525,5322,0,5847
532,Adilabad,532005,Bela,1905005,JAKKULA YOGESH  AWALPUR,12,2024,30,387,0,417,86,1106,0,1192,1050,6636,0,7686,35,1014,0,1049,1015,5622,0,6637,0,0,0,0,0,100.0,1015,5622,0,6637
532,Adilabad,532005,Bela,1905006,Ch Shamala  Doptala,12,2024,14,410,0,424,45,1253,0,1298,490,7518,0,8008,0,438,0,438,490,7080,0,7570,0,0,0,0,0,100.0,490,7080,0,7570
532,Adilabad,532005,Bela,1905007,V Ravinder  Dahegoan,12,2024,37,481,0,518,126,1514,0,1640,1295,9084,0,10379,35,738,0,773,1260,8346,0,9606,0,0,0,0,0,100.0,1260,8346,0,9606
532,Adilabad,532005,Bela,1905008,Mesram Vilas  Mohabbatpur,12,2024,16,222,0,238,54,661,0,715,560,3966,0,4526,0,1044,0,1044,560,2922,0,3482,0,0,0,0,0,100.0,560,2922,0,3482
532,Adilabad,532005,Bela,1905009,G Pushpa  Bhedoda,12,2024,28,382,0,410,96,1089,0,1185,980,6534,0,7514,0,372,0,372,980,6162,0,7142,0,0,0,0,0,100.0,980,6162,0,7142
532,Adilabad,532005,Bela,1905010,"N Anitha  Junoni,warnoor",12,2024,35,443,0,478,118,1448,0,1566,1225,8688,0,9913,0,0,0,0,1225,8688,0,9913,0,0,0,0,0,100.0,1225,8688,0,9913
532,Adilabad,532005,Bela,1905011,P Rajeshwar  Patan,12,2024,18,249,0,267,65,754,0,819,630,4524,0,5154,0,102,0,102,630,4422,0,5052,0,0,0,0,0,100.0,630,4422,0,5052
532,Adilabad,532005,Bela,1905012,B Jeevan  Sangidi,12,2024,63,620,0,683,209,1827,0,2036,2205,10962,0,13167,105,1026,0,1131,2100,9936,0,12036,0,0,0,0,0,100.0,2100,9936,0,12036
532,Adilabad,532005,Bela,1905013,T Gambheer  Kapsi-B,12,2024,2,230,0,232,7,667,0,674,70,4002,0,4072,35,438,0,473,35,3564,0,3599,0,0,0,0,0,100.0,35,3564,0,3599
532,Adilabad,532005,Bela,1905014,"M Shesh Rao  Kobbai,Magroola",12,2024,39,576,0,615,130,1749,0,1879,1365,10494,0,11859,40,720,0,760,1325,9774,0,11099,0,0,0,0,0,100.0,1325,9774,0,11099
532,Adilabad,532005,Bela,1905015,M Sangeetha  Khogdur,12,2024,12,426,0,438,45,1274,0,1319,420,7644,0,8064,0,504,0,504,420,7140,0,7560,0,0,0,0,0,100.0,420,7140,0,7560
532,Adilabad,532005,Bela,1905016,P Udhav  Pitgaon,12,2024,31,147,0,178,128,462,0,590,1085,2772,0,3857,5,258,0,263,1080,2514,0,3594,0,0,0,0,0,100.0,1080,2514,0,3594
532,Adilabad,532005,Bela,1905017,"R Amul  Ponnala,Ramkam",12,2024,15,298,0,313,56,945,0,1001,525,5670,0,6195,0,348,0,348,525,5322,0,5847,0,0,0,0,0,100.0,525,5322,0,5847
532,Adilabad,532005,Bela,1905018,Madavi Vijay  Karoni -B,12,2024,40,274,0,314,176,867,0,1043,1400,5202,0,6602,175,1608,0,1783,1225,3594,0,4819,0,0,0,0,0,100.0,1225,3594,0,4819
532,Adilabad,532005,Bela,1905019,S Eshwerdas  Sonkhas Kadki,12,2024,33,396,0,429,139,1249,0,1388,1155,7494,0,8649,35,996,0,1031,1120,6498,0,7618,0,0,0,0,0,100.0,1120,6498,0,7618
532,Adilabad,532005,Bela,1905020,DR Depo CHANDPALLY  SDRD Chandpally,12,2024,11,330,0,341,49,1034,0,1083,385,6204,0,6589,0,522,0,522,385,5682,0,6067,0,0,0,0,0,100.0,385,5682,0,6067
532,Adilabad,532005,Bela,1905021,M Nagorao  Chaprala,12,2024,37,566,0,603,104,1734,0,1838,1295,10404,0,11699,0,1020,0,1020,1295,9384,0,10679,0,0,0,0,0,100.0,1295,9384,0,10679
532,Adilabad,532005,Bela,1905022,"Athram Kishan  Takli,Bhavani Guda",12,2024,30,386,0,416,103,1168,0,1271,1050,7008,0,8058,0,828,0,828,1050,6180,0,7230,0,0,0,0,0,100.0,1050,6180,0,7230
532,Adilabad,532005,Bela,1905023,"Madavi Potu  Masala-B,Masala -K",12,2024,76,282,0,358,237,929,0,1166,2660,5574,0,8234,105,300,0,405,2555,5274,0,7829,0,0,0,0,0,100.0,2555,5274,0,7829
532,Adilabad,532005,Bela,1905024,DR Depo SAYEEDPUR  DRDepo Sayeedpur,12,2024,110,1004,0,1114,312,3828,0,4140,3850,22968,0,26818,156,1656,0,1812,3694,21312,0,25006,0,0,0,0,0,100.0,3694,21312,0,25006
532,Adilabad,532005,Bela,1905025,DR Depo TOYAGUDA  SDRD Toyaguda,12,2024,21,328,0,349,55,1217,0,1272,735,7302,0,8037,35,666,0,701,700,6636,0,7336,0,0,0,0,0,100.0,700,6636,0,7336
532,Adilabad,532005,Bela,1905026,KAMBLE NAVANEET  Bela,12,2024,35,520,0,555,105,1776,0,1881,1225,10656,0,11881,0,0,0,0,1225,10656,0,11881,0,0,0,0,0,100.0,1225,10656,0,11881
532,Adilabad,532006,Narnoor,1906001,DR DEPO NARNOOR  NARNOOR,12,2024,109,931,5,1045,377,3174,5,3556,3815,19044,50,22909,140,2967,20,3127,3675,16077,30,19782,0,0,0,0,0,100.0,3675,16077,30,19782
532,Adilabad,532006,Narnoor,1906002,DR DEPO BHEEMPUR  Bheempoor,12,2024,61,397,3,461,175,1317,3,1495,2135,7902,30,10067,35,527,0,562,2100,7375,30,9505,0,0,0,0,0,100.0,2100,7375,30,9505
532,Adilabad,532006,Narnoor,1906003,Mesram Vimala  Gunajala,12,2024,43,503,1,547,127,1832,1,1960,1505,10992,10,12507,215,1746,0,1961,1290,9246,10,10546,0,0,0,0,0,100.0,1290,9246,10,10546
532,Adilabad,532006,Narnoor,1906004,DR DEPO KOTHAPALLY H  Kothapally H,12,2024,67,286,5,358,210,1017,5,1232,2345,6102,50,8497,245,906,30,1181,2100,5196,20,7316,0,0,0,0,0,100.0,2100,5196,20,7316
532,Adilabad,532006,Narnoor,1906005,Rathod Anitha  Mahagaon,12,2024,65,448,37,550,204,1757,37,1998,2275,10542,370,13187,35,666,200,901,2240,9876,170,12286,0,0,0,0,0,100.0,2240,9876,170,12286
532,Adilabad,532006,Narnoor,1906006,G Thirupathi I/C  Thadihatnoor,12,2024,128,917,4,1049,406,3111,4,3521,4480,18666,40,23186,1015,7171,20,8206,3465,11495,20,14980,0,0,0,0,0,100.0,3465,11495,20,14980
532,Adilabad,532006,Narnoor,1906007,Jadhav Savithra Bai  Nagalkonda,12,2024,32,669,0,701,97,2349,0,2446,1120,14094,0,15214,105,1277,0,1382,1015,12817,0,13832,0,0,0,0,0,100.0,1015,12817,0,13832
532,Adilabad,532006,Narnoor,1906008,G Thirupathi  Balanpoor,12,2024,25,225,1,251,77,846,1,924,875,5076,10,5961,700,690,0,1390,175,4386,10,4571,0,0,0,0,0,100.0,175,4386,10,4571
532,Adilabad,532006,Narnoor,1906009,Ganesh Rathod  Umri,12,2024,76,492,15,583,235,1786,15,2036,2660,10716,150,13526,35,1074,30,1139,2625,9642,120,12387,0,0,0,0,0,100.0,2625,9642,120,12387
532,Adilabad,532006,Narnoor,1906011,DR DEPO SUNGAPUR  Sungapoor,12,2024,134,378,16,528,473,1395,16,1884,4690,8370,160,13220,332,1254,80,1666,4358,7116,80,11554,0,0,0,0,0,100.0,4358,7116,80,11554
532,Adilabad,532006,Narnoor,1906012,Pawar Santhosh  Chorgaon,12,2024,17,295,2,314,60,1097,2,1159,595,6582,20,7197,0,540,0,540,595,6042,20,6657,0,0,0,0,0,100.0,595,6042,20,6657
532,Adilabad,532006,Narnoor,1906016,Rathod Prahlad  Khairdatwa,12,2024,47,322,0,369,130,1191,0,1321,1645,7146,0,8791,70,1002,0,1072,1575,6144,0,7719,0,0,0,0,0,100.0,1575,6144,0,7719
532,Adilabad,532006,Narnoor,1906022,DR DEPO MALANGI  Malangi,12,2024,30,401,8,439,90,1432,8,1530,1050,8592,80,9722,0,66,0,66,1050,8526,80,9656,0,0,0,0,0,100.0,1050,8526,80,9656
532,Adilabad,532006,Narnoor,1906023,Jugnak Jugu Devi Mahalaxmi SHG  Mankapoor,12,2024,13,467,5,485,36,1645,5,1686,455,9870,50,10375,35,1134,30,1199,420,8736,20,9176,0,0,0,0,0,100.0,420,8736,20,9176
532,Adilabad,532007,Indravelly,1907001,DR Depo Indervelly  INDERVELLY,12,2024,137,1345,0,1482,400,4632,0,5032,4795,27792,0,32587,0,510,0,510,4795,27282,0,32077,0,0,0,0,0,100.0,4795,27282,0,32077
532,Adilabad,532007,Indravelly,1907002,Rathod Thavraya  DEVAPUR FP SHOP INDERVELLY (I/C),12,2024,45,880,0,925,125,2947,0,3072,1575,17682,0,19257,0,0,0,0,1575,17682,0,19257,0,0,0,0,0,100.0,1575,17682,0,19257
532,Adilabad,532007,Indravelly,1907003,Rathod Savithra Bai  MARKAGUDA H/O INDERVELLY,12,2024,169,681,0,850,510,2394,0,2904,5915,14364,0,20279,70,0,0,70,5845,14364,0,20209,0,0,0,0,0,100.0,5845,14364,0,20209
532,Adilabad,532007,Indravelly,1907004,DR Depo Wadagaon  D.R.DEPOT. WADGOAN,12,2024,111,1024,0,1135,405,3608,0,4013,3885,21648,0,25533,495,7314,0,7809,3390,14334,0,17724,0,0,0,0,0,100.0,3390,14334,0,17724
532,Adilabad,532007,Indravelly,1907005,Athram Paikubai SHG  DHODANDA,12,2024,49,366,0,415,141,1296,0,1437,1715,7776,0,9491,0,492,0,492,1715,7284,0,8999,0,0,0,0,0,100.0,1715,7284,0,8999
532,Adilabad,532007,Indravelly,1907006,Adey Dhanraj  Muthnur,12,2024,69,505,0,574,191,1706,0,1897,2415,10236,0,12651,0,4,0,4,2415,10232,0,12647,0,0,0,0,0,100.0,2415,10232,0,12647
532,Adilabad,532007,Indravelly,1907007,Adey Dhanraj  GINNERA,12,2024,101,519,0,620,314,1965,0,2279,3535,11790,0,15325,5,0,0,5,3530,11790,0,15320,0,0,0,0,0,100.0,3530,11790,0,15320
532,Adilabad,532007,Indravelly,1907008,DR Depo Shankarguda  D.R.DEPOT. SHANKARGUDA,12,2024,28,261,0,289,70,859,0,929,980,5154,0,6134,0,204,0,204,980,4950,0,5930,0,0,0,0,0,100.0,980,4950,0,5930
532,Adilabad,532007,Indravelly,1907009,DR Depo Keslapur  KESLAPUR,12,2024,31,261,0,292,100,931,0,1031,1085,5586,0,6671,0,324,0,324,1085,5262,0,6347,0,0,0,0,0,100.0,1085,5262,0,6347
532,Adilabad,532007,Indravelly,1907010,DR Depo Dasnapur  D.R.DEPOT. DASNAPUR,12,2024,104,804,0,908,306,2963,0,3269,3640,17778,0,21418,256,1458,0,1714,3384,16320,0,19704,0,0,0,0,0,100.0,3384,16320,0,19704
532,Adilabad,532007,Indravelly,1907014,Jadhav Kubber Singh  DHANORA---B,12,2024,164,513,0,677,453,1799,0,2252,5740,10794,0,16534,665,1500,0,2165,5075,9294,0,14369,0,0,0,0,0,100.0,5075,9294,0,14369
532,Adilabad,532007,Indravelly,1907015,Rathod Thavraya  DEVAPUR,12,2024,43,380,0,423,139,1325,0,1464,1505,7950,0,9455,0,160,0,160,1505,7790,0,9295,0,0,0,0,0,100.0,1505,7790,0,9295
