DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
07,91,Peddapalle,Peddapalli,11,Odela,572278,0000,VILLAGE,Pathkapalle,Rural,1794,6210,3124,3086,484,272,212,1101,559,542,23,12,11,3594,2071,1523,2616,1053,1563,3520,1854,1666,2136,1245,891,532,347,185,1118,479,639,27,16,11,459,403,56,1384,609,775,38,21,17,1097,456,641,42,23,19,207,109,98,1279,561,718,36,20,16,1015,418,597,40,22,18,188,101,87,105,48,57,2,1,1,82,38,44,2,1,1,19,8,11,2690,1270,1420
07,91,Peddapalle,Peddapalli,11,Odela,572279,0000,VILLAGE,Sanagonda,Rural,711,2542,1263,1279,201,92,109,282,148,134,42,19,23,1373,774,599,1169,489,680,1482,723,759,1200,614,586,255,166,89,740,285,455,16,10,6,189,153,36,282,109,173,19,16,3,218,61,157,5,0,5,40,32,8,274,105,169,19,16,3,212,59,153,5,0,5,38,30,8,8,4,4,0,0,0,6,2,4,0,0,0,2,2,0,1060,540,520
07,91,Peddapalle,Peddapalli,11,Odela,572280,0000,VILLAGE,Indurthi,Rural,557,2112,1068,1044,180,87,93,369,203,166,1,0,1,1176,695,481,936,373,563,1367,683,684,236,179,57,125,95,30,43,24,19,13,8,5,55,52,3,1131,504,627,74,21,53,805,360,445,154,78,76,98,45,53,1002,444,558,66,18,48,775,351,424,79,35,44,82,40,42,129,60,69,8,3,5,30,9,21,75,43,32,16,5,11,745,385,360
07,91,Peddapalle,Peddapalli,11,Odela,572281,0000,VILLAGE,Gudem,Rural,284,1058,556,502,58,39,19,176,95,81,0,0,0,539,337,202,519,219,300,675,344,331,567,280,287,177,91,86,372,176,196,0,0,0,18,13,5,108,64,44,7,7,0,100,56,44,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,107,63,44,7,7,0,100,56,44,0,0,0,0,0,0,383,212,171
07,91,Peddapalle,Peddapalli,11,Odela,572282,0000,VILLAGE,Gumpula,Rural,630,2287,1097,1190,193,89,104,667,306,361,19,10,9,1280,739,541,1007,358,649,1145,583,562,679,408,271,274,174,100,260,107,153,14,10,4,131,117,14,466,175,291,4,2,2,410,132,278,14,11,3,38,30,8,435,167,268,4,2,2,383,126,257,13,11,2,35,28,7,31,8,23,0,0,0,27,6,21,1,0,1,3,2,1,1142,514,628
07,91,Peddapalle,Peddapalli,02,Palakurthy,571754,0001,WARD,Palakurthy,Urban,1903,7380,3790,3590,753,406,347,1813,920,893,57,30,27,4547,2559,1988,2833,1231,1602,2837,1914,923,1902,1571,331,70,52,18,239,127,112,26,22,4,1567,1370,197,935,343,592,9,3,6,652,160,492,15,4,11,259,176,83,859,293,566,7,3,4,630,159,471,15,4,11,207,127,80,76,50,26,2,0,2,22,1,21,0,0,0,52,49,3,4543,1876,2667
07,92,Manthani,Peddapalli,05,Ramagiri,571779,0001,WARD,Jallaram,Urban,2450,9329,4809,4520,732,389,343,1624,835,789,232,120,112,6330,3570,2760,2999,1239,1760,3253,2439,814,2366,1870,496,148,95,53,399,187,212,59,41,18,1760,1547,213,887,569,318,7,6,1,556,344,212,17,6,11,307,213,94,675,398,277,6,5,1,459,270,189,16,5,11,194,118,76,212,171,41,1,1,0,97,74,23,1,1,0,113,95,18,6076,2370,3706
07,92,Manthani,Peddapalli,05,Ramagiri,571780,0001,WARD,Ratnapur,Urban,837,3154,1596,1558,285,153,132,606,302,304,12,6,6,1875,1053,822,1279,543,736,1117,816,301,679,519,160,16,16,0,197,92,105,47,45,2,419,366,53,438,297,141,7,4,3,147,82,65,3,2,1,281,209,72,268,186,82,7,4,3,57,35,22,2,2,0,202,145,57,170,111,59,0,0,0,90,47,43,1,0,1,79,64,15,2037,780,1257
07,91,Peddapalle,Peddapalli,07,Peddapalle,571999,0001,WARD,Peddapally,Urban,10461,41171,20648,20523,4050,2072,1978,4259,2153,2106,308,147,161,28320,15500,12820,12851,5148,7703,15364,10959,4405,12349,9394,2955,752,577,175,2615,1326,1289,358,272,86,8624,7219,1405,3015,1565,1450,57,37,20,1416,534,882,327,139,188,1215,855,360,2507,1278,1229,56,37,19,1220,464,756,270,116,154,961,661,300,508,287,221,1,0,1,196,70,126,57,23,34,254,194,60,25807,9689,16118
07,91,Peddapalle,Peddapalli,04,Ramagundam,802907,0001,WARD,Ramagundam,Urban,1917,8056,4055,4001,851,470,381,871,407,464,512,243,269,5246,2924,2322,2810,1131,1679,2606,2036,570,2034,1665,369,7,5,2,301,162,139,27,19,8,1699,1479,220,572,371,201,2,1,1,10,4,6,7,2,5,553,364,189,445,268,177,2,1,1,9,4,5,5,2,3,429,261,168,127,103,24,0,0,0,1,0,1,2,0,2,124,103,21,5450,2019,3431
