DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573482,0000,VILLAGE,Choutkur,Rural,1339,5867,2981,2886,652,352,300,1096,555,541,795,415,380,2975,1811,1164,2892,1170,1722,2989,1648,1341,2057,1353,704,796,516,280,930,553,377,18,15,3,313,269,44,932,295,637,62,15,47,788,217,571,23,18,5,59,45,14,862,262,600,61,14,47,734,196,538,12,9,3,55,43,12,70,33,37,1,1,0,54,21,33,11,9,2,4,2,2,2878,1333,1545
16,94,Andole-Jogipet,Sangareddy,16,Pulkal,573483,0000,VILLAGE,Minpur,Rural,608,2661,1319,1342,306,161,145,473,231,242,352,175,177,1068,660,408,1593,659,934,1664,851,813,1191,716,475,537,361,176,473,232,241,50,25,25,131,98,33,473,135,338,15,9,6,287,74,213,76,6,70,95,46,49,414,119,295,15,9,6,268,67,201,45,2,43,86,41,45,59,16,43,0,0,0,19,7,12,31,4,27,9,5,4,997,468,529
16,94,Andole-Jogipet,Sangareddy,16,Pulkal,573484,0000,VILLAGE,Kodur,Rural,250,1154,566,588,133,64,69,201,91,110,60,32,28,618,361,257,536,205,331,646,357,289,616,340,276,108,70,38,408,192,216,2,2,0,98,76,22,30,17,13,0,0,0,25,13,12,1,0,1,4,4,0,29,16,13,0,0,0,24,12,12,1,0,1,4,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,508,209,299
16,94,Andole-Jogipet,Sangareddy,16,Pulkal,573485,0000,VILLAGE,Esojipet,Rural,249,1138,566,572,146,73,73,471,241,230,1,1,0,612,361,251,526,205,321,602,349,253,321,201,120,66,59,7,206,104,102,4,4,0,45,34,11,281,148,133,21,18,3,215,104,111,11,6,5,34,20,14,63,36,27,16,15,1,18,8,10,6,2,4,23,11,12,218,112,106,5,3,2,197,96,101,5,4,1,11,9,2,536,217,319
16,94,Andole-Jogipet,Sangareddy,16,Pulkal,573486,0000,VILLAGE,Gangulur,Rural,683,3244,1594,1650,381,189,192,615,288,327,803,425,378,1579,940,639,1665,654,1011,1600,894,706,1090,672,418,212,145,67,587,281,306,33,26,7,258,220,38,510,222,288,22,6,16,479,209,270,0,0,0,9,7,2,332,125,207,20,5,15,304,114,190,0,0,0,8,6,2,178,97,81,2,1,1,175,95,80,0,0,0,1,1,0,1644,700,944
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573487,0000,VILLAGE,Seriramreddiguda,Rural,61,258,123,135,24,11,13,19,7,12,0,0,0,137,84,53,121,39,82,112,56,56,21,16,5,15,14,1,2,1,1,3,1,2,1,0,1,91,40,51,2,2,0,87,37,50,0,0,0,2,1,1,90,39,51,2,2,0,86,36,50,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,146,67,79
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573488,0000,VILLAGE,Sultanpur,Rural,242,1136,563,573,140,68,72,402,193,209,0,0,0,552,323,229,584,240,344,514,306,208,399,264,135,115,88,27,154,71,83,19,13,6,111,92,19,115,42,73,6,2,4,91,26,65,0,0,0,18,14,4,86,36,50,4,1,3,67,23,44,0,0,0,15,12,3,29,6,23,2,1,1,24,3,21,0,0,0,3,2,1,622,257,365
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573489,0000,VILLAGE,Sarafpalle,Rural,143,615,293,322,85,39,46,147,64,83,0,0,0,343,194,149,272,99,173,285,181,104,277,176,101,101,77,24,95,29,66,8,7,1,73,63,10,8,5,3,0,0,0,3,1,2,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,330,112,218
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573490,0000,VILLAGE,Korpole,Rural,847,3456,1693,1763,393,192,201,639,312,327,62,34,28,1827,1039,788,1629,654,975,1803,995,808,1408,873,535,283,235,48,939,483,456,16,15,1,170,140,30,395,122,273,54,8,46,306,90,216,8,6,2,27,18,9,384,119,265,53,8,45,297,87,210,7,6,1,27,18,9,11,3,8,1,0,1,9,3,6,1,0,1,0,0,0,1653,698,955
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573491,0000,VILLAGE,Lingampalle,Rural,152,754,391,363,90,46,44,440,232,208,0,0,0,388,247,141,366,144,222,392,225,167,390,224,166,68,67,1,293,131,162,0,0,0,29,26,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,166,196
16,94,Andole-Jogipet,Sangareddy,27,Chowtakur,573492,0000,VILLAGE,Venkatakistapur (Angadipet),Rural,264,1089,538,551,170,76,94,205,96,109,0,0,0,529,327,202,560,211,349,579,312,267,549,303,246,244,133,111,197,70,127,7,7,0,101,93,8,30,9,21,4,2,2,20,5,15,1,0,1,5,2,3,26,7,19,4,2,2,17,3,14,1,0,1,4,2,2,4,2,2,0,0,0,3,2,1,0,0,0,1,0,1,510,226,284
