DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572687,0000,VILLAGE,Jeelgul,Rural,905,3334,1680,1654,281,145,136,801,412,389,59,30,29,1874,1112,762,1460,568,892,1813,934,879,1470,778,692,166,113,53,1047,450,597,8,6,2,249,209,40,343,156,187,11,6,5,237,89,148,6,2,4,89,59,30,337,153,184,11,6,5,232,86,146,6,2,4,88,59,29,6,3,3,0,0,0,5,3,2,0,0,0,1,0,1,1521,746,775
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572688,0000,VILLAGE,Gopalpur,Rural,830,2997,1520,1477,215,113,102,871,452,419,39,19,20,1753,1062,691,1244,458,786,1688,895,793,1482,839,643,483,327,156,722,284,438,14,8,6,263,220,43,206,56,150,1,0,1,190,53,137,2,0,2,13,3,10,201,56,145,1,0,1,189,53,136,0,0,0,11,3,8,5,0,5,0,0,0,1,0,1,2,0,2,2,0,2,1309,625,684
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572689,0000,VILLAGE,Damera,Rural,1485,5597,2774,2823,460,231,229,1611,803,808,11,5,6,3035,1762,1273,2562,1012,1550,2982,1561,1421,2658,1436,1222,543,334,209,1623,717,906,84,46,38,408,339,69,324,125,199,7,3,4,288,109,179,7,3,4,22,10,12,308,120,188,4,2,2,282,107,175,4,2,2,18,9,9,16,5,11,3,1,2,6,2,4,3,1,2,4,1,3,2615,1213,1402
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572690,0000,VILLAGE,Elkathurthi,Rural,1582,6827,3070,3757,541,279,262,2145,863,1282,118,46,72,4253,2049,2204,2574,1021,1553,3050,1599,1451,2508,1469,1039,321,212,109,1549,745,804,41,26,15,597,486,111,542,130,412,25,4,21,367,59,308,14,5,9,136,62,74,518,121,397,24,4,20,358,57,301,12,4,8,124,56,68,24,9,15,1,0,1,9,2,7,2,1,1,12,6,6,3777,1471,2306
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572691,0000,VILLAGE,Suraram,Rural,926,3372,1649,1723,300,148,152,638,329,309,19,9,10,1911,1065,846,1461,584,877,1684,928,756,1207,705,502,286,205,81,719,347,372,34,19,15,168,134,34,477,223,254,3,2,1,416,176,240,14,5,9,44,40,4,361,201,160,3,2,1,310,158,152,9,4,5,39,37,2,116,22,94,0,0,0,106,18,88,5,1,4,5,3,2,1688,721,967
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572692,0000,VILLAGE,Vallabhapur,Rural,505,1805,883,922,162,81,81,771,380,391,21,12,9,1163,638,525,642,245,397,966,532,434,894,510,384,258,178,80,430,164,266,10,3,7,196,165,31,72,22,50,4,1,3,51,9,42,7,3,4,10,9,1,65,20,45,2,0,2,46,8,38,7,3,4,10,9,1,7,2,5,2,1,1,5,1,4,0,0,0,0,0,0,839,351,488
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572693,0000,VILLAGE,Kothulnaduma,Rural,456,1698,854,844,150,74,76,402,201,201,32,17,15,956,553,403,742,301,441,946,494,452,934,489,445,186,158,28,621,249,372,12,8,4,115,74,41,12,5,7,1,1,0,6,1,5,0,0,0,5,3,2,11,4,7,0,0,0,6,1,5,0,0,0,5,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,752,360,392
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572694,0000,VILLAGE,Veeranarayanapur,Rural,300,1130,570,560,100,43,57,436,221,215,19,10,9,641,388,253,489,182,307,680,347,333,676,347,329,270,156,114,350,148,202,3,2,1,53,41,12,4,0,4,0,0,0,3,0,3,0,0,0,1,0,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,450,223,227
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572695,0000,VILLAGE,Dandepalle,Rural,924,3371,1643,1728,284,141,143,961,468,493,9,2,7,1954,1126,828,1417,517,900,1629,932,697,1471,865,606,220,182,38,1017,483,534,13,9,4,221,191,30,158,67,91,13,11,2,112,43,69,16,4,12,17,9,8,144,62,82,13,11,2,102,41,61,15,3,12,14,7,7,14,5,9,0,0,0,10,2,8,1,1,0,3,2,1,1742,711,1031
12,91,Hanumakonda,Hanumakonda,03,Elkathurthi,572696,0000,VILLAGE,Baopet,Rural,732,2668,1317,1351,220,116,104,887,443,444,17,8,9,1554,896,658,1114,421,693,1403,711,692,1381,704,677,168,101,67,1049,465,584,10,8,2,154,130,24,22,7,15,1,0,1,19,6,13,1,0,1,1,1,0,22,7,15,1,0,1,19,6,13,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,606,659
