DISTRICT_CODE,DIVISION_CODE,DIVISION_NAME,Name_District,Mandal_Code,Name_Mandal,Village_Code,Ward,Level1,VName,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
31,91,Khammam,Khammam,06,Kusumanchi,579636,0000,VILLAGE,Kusumanchi,Rural,2947,11563,5923,5640,1112,554,558,2061,994,1067,2508,1351,1157,6586,3860,2726,4977,2063,2914,6173,3270,2903,5985,3173,2812,1114,704,410,3799,1611,2188,51,44,7,1021,814,207,188,97,91,21,12,9,93,37,56,2,2,0,72,46,26,167,88,79,20,12,8,78,32,46,0,0,0,69,44,25,21,9,12,1,0,1,15,5,10,2,2,0,3,2,1,5390,2653,2737
31,91,Khammam,Khammam,06,Kusumanchi,579637,0000,VILLAGE,Jujjularaopeta,Rural,825,2955,1476,1479,297,159,138,514,256,258,803,403,400,1600,915,685,1355,561,794,1710,884,826,1523,819,704,237,200,37,1109,478,631,10,7,3,167,134,33,187,65,122,21,11,10,146,38,108,1,0,1,19,16,3,152,53,99,18,10,8,116,29,87,1,0,1,17,14,3,35,12,23,3,1,2,30,9,21,0,0,0,2,2,0,1245,592,653
31,91,Khammam,Khammam,06,Kusumanchi,579638,0000,VILLAGE,Palair,Rural,1204,5143,2625,2518,488,241,247,884,444,440,1476,771,705,3221,1887,1334,1922,738,1184,2521,1322,1199,2223,1262,961,373,249,124,1318,595,723,12,9,3,520,409,111,298,60,238,26,2,24,216,39,177,3,1,2,53,18,35,263,51,212,23,1,22,194,36,158,3,1,2,43,13,30,35,9,26,3,1,2,22,3,19,0,0,0,10,5,5,2622,1303,1319
31,91,Khammam,Khammam,06,Kusumanchi,579639,0000,VILLAGE,Nayakanigudem,Rural,1091,4014,1969,2045,429,198,231,953,453,500,19,8,11,2305,1306,999,1709,663,1046,2088,1134,954,1592,999,593,238,216,22,810,318,492,19,13,6,525,452,73,496,135,361,11,4,7,409,87,322,5,4,1,71,40,31,459,123,336,9,4,5,388,83,305,5,4,1,57,32,25,37,12,25,2,0,2,21,4,17,0,0,0,14,8,6,1926,835,1091
31,91,Khammam,Khammam,06,Kusumanchi,579640,0000,VILLAGE,Eswaramadaram,Rural,621,2199,1119,1080,221,111,110,227,112,115,984,501,483,1152,711,441,1047,408,639,1039,615,424,1033,612,421,200,179,21,757,373,384,7,4,3,69,56,13,6,3,3,1,1,0,4,2,2,0,0,0,1,0,1,6,3,3,1,1,0,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,504,656
31,91,Khammam,Khammam,06,Kusumanchi,579641,0000,VILLAGE,Bhagayathveedu,Rural,177,721,364,357,81,41,40,144,70,74,534,270,264,288,187,101,433,177,256,442,213,229,181,168,13,98,95,3,80,72,8,0,0,0,3,1,2,261,45,216,2,0,2,259,45,214,0,0,0,0,0,0,261,45,216,2,0,2,259,45,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,151,128
31,91,Khammam,Khammam,06,Kusumanchi,579642,0000,VILLAGE,Rajupeta,Rural,423,1517,780,737,156,89,67,279,152,127,265,144,121,731,446,285,786,334,452,931,449,482,923,441,482,2,2,0,906,426,480,1,1,0,14,12,2,8,8,0,0,0,0,0,0,0,4,4,0,4,4,0,8,8,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,331,255
31,91,Khammam,Khammam,06,Kusumanchi,579643,0000,VILLAGE,Perikasingaram,Rural,1021,3909,1987,1922,389,212,177,218,112,106,2181,1124,1057,1941,1171,770,1968,816,1152,2145,1111,1034,1857,1038,819,459,322,137,1210,563,647,3,3,0,185,150,35,288,73,215,3,1,2,273,68,205,1,1,0,11,3,8,277,71,206,3,1,2,263,66,197,1,1,0,10,3,7,11,2,9,0,0,0,10,2,8,0,0,0,1,0,1,1764,876,888
31,91,Khammam,Khammam,06,Kusumanchi,579644,0000,VILLAGE,Jakkepalli,Rural,493,1613,780,833,146,70,76,438,225,213,2,1,1,863,494,369,750,286,464,977,496,481,942,481,461,226,134,92,573,255,318,9,2,7,134,90,44,35,15,20,15,7,8,14,2,12,1,1,0,5,5,0,13,7,6,3,1,2,5,1,4,1,1,0,4,4,0,22,8,14,12,6,6,9,1,8,0,0,0,1,1,0,636,284,352
31,91,Khammam,Khammam,06,Kusumanchi,579645,0000,VILLAGE,Mallepalli,Rural,406,1328,665,663,126,81,45,388,205,183,15,7,8,766,415,351,562,250,312,801,416,385,793,414,379,137,92,45,557,241,316,26,21,5,73,60,13,8,2,6,3,0,3,2,0,2,0,0,0,3,2,1,7,1,6,3,0,3,2,0,2,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,527,249,278
